TimeStamp,HeartRate,BreathRate
1603394818,71.71,19.62
1603394848,72.5,17.69
1603394878,70.73,19.62
1603394908,70.63,20.66
1603394938,77.92,17.73
1603394968,73.69,20.58
1603394998,69.08,20.41
1603395028,72.87,20.63
1603395058,71.92,20.63
1603395088,71.92,18.65
1603395118,69.64,17.2
1603395148,69.3,17.94
1603395178,68.15,18.33
1603395208,69.9,18.77
1603395238,73.06,18.77
1603395268,72.88,18.77
1603395298,71.36,18.77
1603395328,67.75,19.39
1603395358,67.75,17.81
1603395388,70.88,18.47
1603395418,67.4,17.79
1603395448,68.02,17.06
1603395478,67.24,17.06
1603395508,70.53,17.06
1603395538,69.7,17.06
1603395568,69.86,16.82
1603395598,70.04,17.9
1603395628,80.97,18.77
1603395658,66.96,18.47
1603395688,67.88,18.47
1603395718,67.89,18.47
1603395748,66.66,18.47
1603395778,66.11,18.47
1603395808,70.27,17.44
1603395838,70.56,17.96
1603395868,72.31,17.22
1603395898,68.52,18.73
1603395928,69.77,18.75
1603395958,69.75,18.75
1603395988,68.76,18.75
1603396018,69.76,18.75
1603396048,69.78,17.64
1603396078,67.54,17.42
1603396108,68.57,18.61
1603396138,70.9,17.9
1603396168,65.57,17.9
1603396198,69.44,17.9
1603396228,72.83,17.9
1603396258,71.2,17.9
1603396288,68.28,18.84
1603396318,71.04,18.12
1603396348,70.22,18.05
1603396378,70.09,17.65
1603396408,72.82,18.94
1603396438,73.31,16.91
1603396468,66.59,17.01
1603396498,68.04,17.01
1603396528,63.44,18.6
1603396558,72.45,17.08
1603396588,67.9,17.5
1603396618,70.64,17.08
1603396648,70.35,15.37
1603396678,70.94,17.84
1603396708,71.8,18.26
1603396738,70.56,18.26
1603396768,71.32,17.52
1603396798,70.64,17.92
1603396828,71.33,18.43
1603396858,70.8,17.32
1603396888,71.4,17.71
1603396918,71.18,17.29
1603396948,72.1,17.4
1603396978,69.64,17.71
1603397008,70.51,17.02
1603397038,70.72,17.69
1603397068,72.19,17.25
1603397098,68.86,17.52
1603397128,69.31,17.75
1603397158,69.13,17.26
1603397188,70.21,17.36
1603397218,70.67,18.01
1603397248,69.68,17.02
1603397278,68.75,17.05
1603397308,70.63,17.34
1603397338,70.18,17.14
1603397368,70.59,17.08
1603397398,69.32,16.84
1603397428,70.85,16.59
1603397458,70.73,16.99
1603397488,65.96,17.12
1603397518,68.77,17.6
1603397548,68.43,17.31
1603397578,66.56,16.7
1603397608,69.64,16.95
1603397638,69.46,17.48
1603397668,70.74,17.48
1603397698,68.85,17.48
1603397728,65.43,19.21
1603397758,69.43,16.89
1603397788,68.27,16.89
1603397818,70.18,16.87
1603397848,70.72,17.06
1603397878,69.07,16.6
1603397908,64.73,16.8
1603397938,69.76,16.8
1603397968,68.91,16.59
1603397998,67.56,16.84
1603398028,70.14,16.47
1603398058,70.22,16.95
1603398088,69.53,16.43
1603398118,69.05,14.78
1603398148,65.94,16.49
1603398178,66.31,16.49
1603398208,67.44,16.7
1603398238,66.4,16.39
1603398268,67.04,16.87
1603398298,68.31,17.26
1603398328,68.4,16.78
1603398358,67.42,17.74
1603398388,70.0,15.51
1603398418,65.99,15.51
1603398448,65.92,17.38
1603398478,66.65,17.58
1603398508,68.23,16.48
1603398538,68.39,16.7
1603398568,68.54,16.25
1603398598,69.33,16.95
1603398628,69.04,16.45
1603398658,64.63,16.45
1603398688,68.01,16.73
1603398718,69.66,16.49
1603398748,76.38,15.81
1603398778,61.66,15.97
1603398808,65.18,17.07
1603398838,65.38,17.07
1603398868,64.4,17.07
1603398898,67.01,17.07
1603398928,66.8,16.3
1603398958,67.87,16.11
1603398988,68.47,17.72
1603399018,74.94,17.35
1603399048,73.1,16.04
1603399078,76.88,16.04
1603399108,64.1,16.04
1603399138,66.9,16.04
1603399168,61.36,17.01
1603399198,69.69,16.23
1603399228,70.08,17.92
1603399258,73.57,15.96
1603399288,69.91,16.74
1603399318,70.25,16.74
1603399348,72.42,16.74
1603399378,67.86,16.74
1603399408,71.66,16.3
1603399438,69.31,16.25
1603399468,68.87,17.01
1603399498,72.66,17.23
1603399528,66.37,16.06
1603399558,68.28,16.5
1603399588,69.1,16.5
1603399618,70.44,16.5
1603399648,69.97,16.72
1603399678,71.11,17.21
1603399708,71.4,16.63
1603399738,68.69,16.52
1603399768,74.29,16.84
1603399798,65.87,16.5
1603399828,68.78,16.5
1603399858,69.88,16.5
1603399888,72.24,16.8
1603399918,68.44,15.62
1603399948,67.03,17.85
1603399978,74.54,17.1
1603400008,66.66,16.73
1603400038,66.92,16.73
1603400068,71.27,16.73
1603400098,73.99,16.73
1603400128,70.56,19.28
1603400158,69.92,17.22
1603400188,68.91,17.2
1603400218,70.77,16.94
1603400248,66.05,17.48
1603400278,64.56,16.27
1603400308,69.2,16.29
1603400338,68.77,16.29
1603400368,70.42,17.26
1603400398,70.97,18.09
1603400428,69.26,18.26
1603400458,68.55,19.92
1603400488,65.62,16.69
1603400518,69.03,17.71
1603400548,71.05,17.92
1603400578,72.11,17.92
1603400608,70.01,15.83
1603400638,71.53,21.16
1603400668,73.46,19.51
1603400698,84.21,19.42
1603400728,71.82,19.42
1603400758,77.99,19.42
1603400788,74.69,19.42
1603400818,79.05,19.42
1603400848,68.64,18.29
1603400878,64.84,18.87
1603400908,73.06,20.34
1603400938,67.54,20.13
1603400968,66.41,19.46
1603400998,72.18,20.11
1603401028,69.28,20.11
1603401058,70.11,20.11
1603401088,72.7,20.36
1603401118,75.43,7.18
1603401148,84.94,7.18
1603401178,95.3,7.18
1603401208,94.64,7.18
1603401238,90.34,7.18
1603401268,90.34,7.18
1603401298,90.34,7.18
1603401328,67.54,18.66
1603401358,72.18,17.76
1603401388,67.99,17.84
1603401418,66.02,17.12
1603401448,71.65,17.16
1603401478,66.62,16.97
1603401508,67.07,17.95
1603401538,72.12,17.95
1603401568,71.11,17.3
1603401598,64.39,17.16
1603401628,65.85,16.47
1603401658,58.76,15.94
1603401688,64.49,17.61
1603401718,68.21,16.57
1603401748,65.81,16.76
1603401778,65.97,16.76
1603401808,67.04,17.36
1603401838,65.28,17.54
1603401868,66.14,17.24
1603401898,66.81,16.48
1603401928,65.54,16.74
1603401958,68.36,16.93
1603401988,70.43,16.08
1603402018,68.2,16.08
1603402048,66.87,16.5
1603402078,66.34,16.99
1603402108,65.94,16.67
1603402138,61.78,16.06
1603402168,64.77,16.18
1603402198,66.26,16.64
1603402228,63.4,16.64
1603402258,64.04,16.64
1603402288,67.73,16.31
1603402318,68.19,17.89
1603402348,66.57,16.89
1603402378,64.05,16.67
1603402408,65.17,15.32
1603402438,66.19,17.1
1603402468,81.66,17.1
1603402498,76.32,17.1
1603402528,68.89,16.39
1603402558,67.54,16.03
1603402588,66.76,17.06
1603402618,66.05,16.68
1603402648,66.98,16.48
1603402678,66.65,17.18
1603402708,66.59,16.5
1603402738,67.03,16.62
1603402768,67.9,17.04
1603402798,65.99,16.27
1603402828,66.81,16.33
1603402858,65.46,15.71
1603402888,69.61,17.38
1603402918,68.92,16.76
1603402948,66.82,16.87
1603402978,68.84,16.63
1603403008,67.38,16.74
1603403038,69.82,16.94
1603403068,70.71,16.97
1603403098,67.52,16.69
1603403128,68.05,16.76
1603403158,67.12,16.38
1603403188,68.2,17.32
1603403218,70.48,16.7
1603403248,68.7,16.61
1603403278,69.22,17.26
1603403308,68.08,16.84
1603403338,70.91,17.88
1603403368,69.44,17.28
1603403398,69.31,17.38
1603403428,69.27,17.03
1603403458,70.7,17.08
1603403488,70.25,17.22
1603403518,70.28,17.1
1603403548,71.88,17.3
1603403578,72.44,17.03
1603403608,71.03,17.5
1603403638,71.24,17.4
1603403668,69.91,16.91
1603403698,70.17,17.28
1603403728,71.0,16.67
1603403758,67.71,17.32
1603403788,67.99,16.69
1603403818,68.1,16.95
1603403848,68.32,16.65
1603403878,67.54,15.86
1603403908,66.88,15.86
1603403938,68.25,15.86
1603403968,67.65,16.75
1603403998,68.27,16.48
1603404028,69.22,16.82
1603404058,70.23,16.27
1603404088,73.51,16.56
1603404118,70.57,16.69
1603404148,75.49,16.01
1603404178,68.82,16.01
1603404208,69.64,16.76
1603404238,69.31,16.99
1603404268,67.57,16.97
1603404298,68.99,16.29
1603404328,73.01,16.38
1603404358,70.73,16.5
1603404388,62.26,16.5
1603404418,67.0,16.5
1603404448,69.76,16.97
1603404478,67.5,16.69
1603404508,66.57,16.16
1603404538,68.14,15.86
1603404568,81.82,17.6
1603404598,67.55,16.76
1603404628,65.52,17.01
1603404658,66.49,17.01
1603404688,65.92,16.48
1603404718,69.04,17.3
1603404748,65.98,16.61
1603404778,67.13,16.59
1603404808,64.17,15.96
1603404838,66.58,16.65
1603404868,64.44,16.76
1603404898,68.27,16.76
1603404928,66.49,16.67
1603404958,65.3,16.54
1603404988,67.77,16.3
1603405018,69.69,16.84
1603405048,69.15,16.41
1603405078,66.43,16.32
1603405108,71.05,16.18
1603405138,67.21,16.18
1603405168,68.41,16.3
1603405198,64.69,16.32
1603405228,66.48,17.54
1603405258,68.08,16.17
1603405288,68.82,16.18
1603405318,66.97,16.18
1603405348,67.74,16.18
1603405378,68.25,16.18
1603405408,68.21,17.26
1603405438,65.99,16.54
1603405468,65.8,17.01
1603405498,63.38,16.8
