TimeStamp,HeartRate,BreathRate
1603657190,88.8,30.06
1603657220,90.14,28.84
1603657250,88.59,19.46
1603657280,90.0,29.82
1603657310,89.32,30.12
1603657340,89.38,30.86
1603657370,90.02,31.71
1603657400,90.45,30.43
1603657430,89.82,30.93
1603657460,89.71,32.25
1603657490,90.06,30.96
1603657520,89.75,28.9
1603657550,89.26,33.11
1603657580,90.05,27.03
1603657610,88.59,28.52
1603657640,89.91,27.3
1603657670,89.41,27.3
1603657700,89.85,29.38
1603657730,92.07,29.47
1603657760,91.67,27.88
1603657790,87.25,28.25
1603657820,89.27,29.07
1603657850,90.33,29.24
1603657880,91.06,29.24
1603657910,91.31,29.24
1603657940,90.9,29.55
1603657970,90.32,28.63
1603658000,91.13,30.12
1603658030,90.03,29.01
1603658060,90.71,29.07
1603658090,91.11,31.12
1603658120,90.42,29.7
1603658150,90.03,28.41
1603658180,88.93,28.68
1603658210,90.61,27.68
1603658240,89.46,30.3
1603658270,90.48,28.41
1603658300,90.07,29.24
1603658330,89.95,28.74
1603658360,89.23,26.98
1603658390,89.0,27.93
1603658420,89.53,29.7
1603658450,89.69,29.35
1603658480,89.88,30.8
1603658510,89.97,26.22
1603658540,89.33,30.24
1603658570,90.23,27.25
1603658600,90.4,27.15
1603658630,90.34,27.42
1603658660,89.18,27.72
1603658690,89.59,28.96
1603658720,89.98,28.04
1603658750,89.52,26.09
1603658780,89.89,28.65
1603658810,91.15,28.33
1603658840,90.51,27.88
1603658870,90.01,27.37
1603658900,87.83,27.7
1603658930,88.71,28.25
1603658960,90.41,28.04
1603658990,87.03,27.78
1603659020,88.42,28.2
1603659050,90.28,28.01
1603659080,89.61,27.2
1603659110,89.0,27.2
1603659140,89.6,27.49
1603659170,89.5,27.32
1603659200,88.26,27.08
1603659230,89.72,30.18
1603659260,90.47,29.41
1603659290,89.04,27.03
1603659320,89.83,27.08
1603659350,89.77,27.93
1603659380,90.06,27.12
1603659410,89.4,27.91
1603659440,89.12,26.81
1603659470,89.7,26.88
1603659500,89.64,29.13
1603659530,88.78,28.9
1603659560,89.85,27.2
1603659590,90.98,26.69
1603659620,89.24,27.17
1603659650,90.96,24.77
1603659680,87.63,27.42
1603659710,86.25,26.32
1603659740,88.93,25.15
1603659770,88.56,25.86
1603659800,88.29,25.86
1603659830,88.81,25.86
1603659860,89.62,18.87
1603659890,90.37,25.77
1603659920,89.68,24.83
1603659950,88.04,24.86
1603659980,89.08,10.41
1603660010,89.24,24.96
1603660040,93.38,24.96
1603660070,90.25,24.96
1603660100,90.24,25.77
1603660130,92.31,26.48
1603660160,91.04,18.07
1603660190,88.81,26.93
1603660220,90.92,24.39
1603660250,88.86,26.16
1603660280,89.46,26.16
1603660310,88.65,26.16
1603660340,89.6,28.73
1603660370,89.23,26.53
1603660400,89.27,27.37
1603660430,89.61,26.09
1603660460,88.81,25.53
1603660490,89.61,26.36
1603660520,89.95,28.04
1603660550,91.69,25.13
1603660580,89.14,27.17
1603660610,90.17,26.16
1603660640,90.82,25.8
1603660670,90.82,26.83
1603660700,92.56,25.6
1603660730,90.71,26.02
1603660760,91.42,27.12
1603660790,89.85,27.12
1603660820,89.85,25.55
1603660850,90.5,28.9
1603660880,90.8,28.57
1603660910,86.43,29.04
1603660940,86.54,26.93
1603660970,86.06,26.46
1603661000,85.87,26.93
1603661030,92.33,26.93
1603661060,85.47,26.88
1603661090,88.43,27.4
1603661120,89.11,28.57
1603661150,87.07,26.81
1603661180,86.87,28.17
1603661210,90.52,25.64
1603661240,87.05,27.08
1603661270,86.3,24.21
1603661300,88.0,24.63
1603661330,88.94,28.01
1603661360,94.54,15.17
1603661390,90.48,31.51
1603661420,86.01,28.63
1603661450,89.58,24.81
1603661480,91.42,25.47
1603661510,91.47,25.47
1603661540,91.83,19.89
1603661570,90.49,24.79
1603661600,90.55,25.13
1603661630,91.06,25.75
1603661660,91.72,28.12
1603661690,91.48,27.37
1603661720,93.13,28.79
1603661750,90.85,25.47
1603661780,91.05,26.24
1603661810,91.9,25.06
1603661840,92.32,26.13
1603661870,93.3,25.38
1603661900,89.92,24.04
1603661930,91.58,26.86
1603661960,92.26,26.55
1603661990,92.27,25.77
1603662020,93.52,27.22
1603662050,92.96,24.94
1603662080,88.83,27.03
1603662110,93.06,25.77
1603662140,93.0,25.91
1603662170,93.12,27.62
1603662200,93.38,27.93
1603662230,94.32,26.46
1603662260,91.57,25.64
1603662290,91.12,26.25
1603662320,91.5,27.12
1603662350,91.97,23.81
1603662380,89.52,26.16
1603662410,87.12,26.16
1603662440,91.73,26.16
1603662470,88.19,26.16
1603662500,90.65,27.37
1603662530,91.71,26.95
1603662560,90.43,28.76
1603662590,91.75,28.76
1603662620,91.75,28.76
1603662650,91.75,28.76
1603662680,91.75,28.76
1603662710,91.75,28.76
1603662980,92.99,35.12
1603663010,92.08,39.74
1603663040,91.77,38.07
1603663070,91.33,35.13
1603663100,90.51,35.38
1603663130,90.13,34.92
1603663160,93.46,34.72
1603663190,92.49,34.72
1603663220,92.02,31.44
1603663250,91.39,35.89
1603663280,90.66,35.09
1603663310,93.23,34.56
1603663340,91.36,29.59
1603663370,90.14,33.22
1603663400,90.65,31.95
1603663430,92.19,33.56
1603663460,94.67,34.64
1603663490,89.31,32.22
1603663520,91.08,32.4
1603663550,93.14,29.59
1603663580,91.33,32.54
1603663610,92.8,31.58
1603663640,90.98,35.63
1603663670,91.93,35.63
1603663700,91.9,37.31
1603663730,89.5,35.55
1603663760,90.1,25.64
1603663790,89.24,32.4
1603663820,89.53,33.19
1603663850,88.27,31.71
1603663880,90.53,33.37
1603663910,88.33,33.37
1603663940,90.24,32.39
1603663970,89.17,30.18
1603664000,88.63,33.63
1603664030,88.99,31.81
1603664060,89.2,32.68
1603664090,89.71,32.61
1603664120,89.05,30.33
1603664150,89.5,31.25
1603664180,90.01,32.12
1603664210,90.08,32.89
1603664240,88.15,31.25
1603664270,89.4,29.04
1603664300,89.21,32.15
1603664330,89.25,29.82
1603664360,91.87,29.47
1603664390,90.89,29.47
1603664420,90.23,30.24
1603664450,89.35,29.33
1603664480,91.13,30.03
1603664510,90.06,31.48
1603664540,90.26,32.5
1603664570,90.47,31.19
1603664600,90.1,29.91
1603664630,90.61,29.47
1603664660,89.73,31.91
1603664690,90.95,31.81
1603664720,90.7,31.12
1603664750,89.28,31.95
1603664780,90.62,30.86
1603664810,91.43,31.85
1603664840,88.15,29.35
1603664870,90.16,33.19
1603664900,89.05,30.61
1603664930,90.67,29.56
1603664960,90.76,32.89
1603664990,90.59,33.11
1603665020,90.88,31.91
1603665050,90.01,29.7
1603665080,90.16,29.94
1603665110,90.69,29.47
1603665140,90.49,33.0
1603665170,90.75,28.04
1603665200,90.83,29.01
1603665230,90.29,28.68
1603665260,90.71,30.4
1603665290,90.58,29.38
1603665320,89.73,26.48
1603665350,91.56,27.88
1603665380,87.89,14.87
1603665410,99.36,28.2
1603665440,88.38,28.54
1603665470,91.92,25.38
1603665500,93.3,27.86
1603665530,88.08,27.86
1603665560,92.03,27.86
1603665590,90.23,27.86
1603665620,88.15,32.53
1603665650,88.6,27.47
1603665680,88.57,27.99
1603665710,89.82,28.3
1603665740,89.76,28.87
1603665770,93.79,28.74
1603665800,89.59,27.37
1603665830,87.74,27.37
1603665860,90.94,29.47
1603665890,94.81,26.6
1603665920,90.8,33.33
1603665950,91.31,27.78
1603665980,89.33,32.33
1603666010,93.8,32.33
1603666040,90.3,32.33
1603666070,88.66,32.33
1603666100,91.1,27.35
1603666130,89.13,28.87
1603666160,87.26,28.71
1603666190,87.5,26.27
1603666220,87.57,31.55
1603666250,85.24,17.8
1603666280,87.47,26.79
1603666310,89.09,26.79
1603666340,88.03,27.42
1603666370,88.08,28.57
1603666400,84.0,27.15
1603666430,89.61,28.09
1603666460,82.47,27.27
1603666490,85.18,27.78
1603666520,90.87,29.88
1603666550,90.44,29.88
1603666580,83.26,29.82
1603666610,86.97,28.74
1603666640,86.8,28.68
1603666670,76.37,28.49
1603666700,86.99,27.32
1603666730,86.45,28.57
1603666760,81.75,28.57
1603666790,84.57,28.57
1603666820,89.38,26.98
1603666850,86.06,27.68
1603666880,90.89,28.3
1603666910,91.15,28.2
1603666940,89.23,26.67
1603666970,89.39,26.67
1603667000,88.55,26.67
1603667030,91.85,26.67
1603667060,89.78,28.73
1603667090,91.13,30.24
1603667120,89.2,16.65
1603667150,93.6,12.67
1603667180,92.36,26.57
1603667210,88.42,27.32
1603667240,91.8,26.5
1603667270,91.36,26.5
1603667300,92.95,27.29
1603667330,91.84,27.52
1603667360,92.19,26.69
1603667390,90.53,24.39
1603667420,92.87,28.33
1603667450,94.57,24.31
1603667480,90.67,25.68
1603667510,95.46,25.68
1603667540,93.0,29.55
1603667570,93.13,26.32
1603667600,93.3,25.86
1603667630,90.99,30.15
1603667660,91.32,25.6
1603667690,92.63,22.94
1603667720,90.1,28.41
1603667750,91.51,30.43
1603667780,91.84,25.42
1603667810,93.18,23.94
1603667840,91.91,23.55
1603667870,91.58,26.27
1603667900,94.6,25.6
1603667930,92.18,23.7
1603667960,90.62,25.13
1603667990,90.7,25.13
1603668020,84.58,20.33
1603668050,76.9,25.47
1603668080,93.44,17.03
1603668110,94.39,24.92
1603668140,94.84,27.47
1603668170,81.85,26.04
1603668200,69.78,26.04
1603668230,72.32,26.04
1603668260,87.54,27.57
1603668290,87.92,27.65
1603668320,92.21,28.52
1603668350,89.07,27.08
1603668380,87.64,26.74
1603668410,88.09,31.32
1603668440,86.02,31.32
1603668470,86.02,31.32
1603668500,93.78,19.28
1603668530,79.33,30.15
1603668560,90.53,35.46
1603668590,92.57,36.41
1603668620,94.46,31.78
1603668650,92.91,31.78
1603668680,93.12,31.78
1603668710,91.54,31.78
1603668740,92.12,36.05
1603668770,91.22,37.5
1603668800,91.1,31.91
1603668830,89.15,33.78
1603668860,90.65,12.35
1603668890,69.39,15.92
1603668920,95.26,15.92
1603668950,91.2,15.92
1603668980,93.34,21.18
1603669010,93.38,21.37
1603669040,93.15,17.21
1603669070,91.57,29.33
1603669100,91.95,26.88
1603669130,93.76,24.92
1603669160,94.06,24.81
1603669190,92.38,26.27
1603669220,93.81,28.95
1603669250,93.66,26.88
1603669280,92.77,32.36
1603669310,92.91,27.7
1603669340,92.47,28.74
1603669370,93.24,27.12
1603669400,92.27,29.38
1603669430,92.59,28.46
1603669460,92.49,27.19
1603669490,93.59,28.57
1603669520,93.05,29.5
1603669550,93.63,29.62
1603669580,93.36,26.93
1603669610,93.76,27.99
1603669640,92.18,27.96
1603669670,92.33,28.36
1603669700,91.07,26.59
1603669730,92.43,27.52
1603669760,92.2,27.17
1603669790,93.02,28.71
1603669820,92.89,30.09
1603669850,93.85,27.88
1603669880,93.12,26.83
1603669910,93.43,27.75
1603669940,93.68,27.27
1603669970,93.45,28.09
1603670000,93.49,27.5
1603670030,93.73,27.73
1603670060,94.42,28.68
1603670090,92.41,27.4
1603670120,92.24,26.36
1603670150,93.99,26.5
1603670180,93.5,27.57
1603670210,93.46,27.55
1603670240,93.32,28.79
1603670270,93.95,28.63
