TimeStamp,HeartRate,BreathRate
1603645665,75.38,17.73
1603645695,75.4,18.5
1603645725,75.38,18.5
1603645755,75.39,18.03
1603645785,75.38,17.75
1603645815,75.39,17.65
1603645845,75.39,18.33
1603645875,75.41,18.03
1603645905,75.39,18.56
1603645935,75.4,17.5
1603645965,75.38,17.04
1603645995,75.4,17.78
1603646025,75.4,17.2
1603646055,75.4,17.32
1603646085,75.4,16.7
1603646115,75.38,17.61
1603646145,75.39,17.4
1603646175,75.4,17.3
1603646205,75.38,18.2
1603646235,75.39,18.12
1603646265,75.39,18.2
1603646295,75.39,16.99
1603646325,75.39,18.34
1603646355,75.39,17.46
1603646385,75.39,17.01
1603646415,75.39,17.43
1603646445,75.38,16.78
1603646475,75.4,17.61
1603646505,75.38,17.79
1603646535,75.39,17.13
1603646565,75.39,17.75
1603646595,75.4,18.5
1603646625,75.39,17.06
1603646655,75.38,17.32
1603646685,75.39,16.99
1603646715,75.38,17.4
1603646745,75.39,17.36
1603646775,75.4,18.01
1603646805,75.4,17.42
1603646835,75.37,16.57
1603646865,75.39,17.16
1603646895,75.39,17.32
1603646925,75.38,16.89
1603646955,75.39,17.54
1603646985,75.4,17.3
1603647015,75.4,18.2
1603647045,75.38,17.08
1603647075,75.39,17.36
1603647105,75.41,17.4
1603647135,75.39,17.1
1603647165,75.38,17.97
1603647195,75.4,16.95
1603647225,75.41,16.97
1603647255,75.38,18.34
1603647285,75.39,17.5
1603647315,75.4,16.71
1603647345,75.38,16.91
1603647375,75.4,17.3
1603647405,75.39,17.18
1603647435,75.38,18.02
1603647465,75.39,17.77
1603647495,75.39,18.29
1603647525,75.4,16.76
1603647555,75.41,17.94
1603647585,75.38,18.21
1603647615,75.39,17.71
1603647645,75.38,17.22
1603647675,75.39,17.63
1603647705,75.38,18.47
1603647735,75.34,17.75
1603647765,75.37,17.26
1603647795,75.47,17.71
1603647825,75.38,17.38
1603647855,75.4,17.38
1603647885,75.38,17.76
1603647915,75.4,18.34
1603647945,75.4,17.81
1603647975,75.41,17.5
1603648005,75.39,17.26
1603648035,75.4,17.77
1603648065,75.4,18.79
1603648095,75.39,17.34
1603648125,75.39,18.0
1603648155,75.39,17.69
1603648185,75.4,16.89
1603648215,75.4,17.71
1603648245,75.4,17.73
1603648275,75.41,17.32
1603648305,75.39,18.18
1603648335,75.4,17.32
1603648365,75.4,17.28
1603648395,75.39,18.36
1603648425,75.4,17.63
1603648455,75.39,17.79
1603648485,75.39,17.48
1603648515,75.41,16.99
1603648545,75.39,16.82
1603648575,75.4,17.52
1603648605,75.38,17.6
1603648635,75.39,17.69
1603648665,75.4,18.34
1603648695,75.41,17.58
1603648725,75.4,17.4
1603648755,75.4,18.27
1603648785,75.39,17.22
1603648815,75.4,18.05
1603648845,75.39,17.16
1603648875,75.4,17.01
1603648905,75.4,17.67
1603648935,75.4,17.71
1603648965,75.42,17.34
1603648995,75.4,17.81
1603649025,75.39,17.69
1603649055,75.41,17.56
1603649085,75.39,16.87
1603649115,75.4,18.09
1603649145,75.39,17.94
1603649175,75.4,17.44
1603649205,76.31,19.57
1603649235,75.47,18.82
1603649265,75.39,18.09
1603649295,75.41,18.09
1603649325,75.39,19.11
1603649355,75.4,18.68
1603649385,75.4,19.12
1603649415,75.46,19.95
1603649445,75.4,19.4
1603649475,75.4,18.07
1603649505,75.4,18.16
1603649535,75.4,18.96
1603649565,75.38,17.56
1603649595,75.4,18.52
1603649625,75.39,19.24
1603649655,75.58,18.05
1603649685,75.4,19.16
1603649715,75.4,19.32
1603649745,75.4,18.32
1603649775,75.39,18.5
1603649805,75.38,19.15
1603649835,75.39,17.08
1603649865,75.4,20.95
1603649895,75.4,20.19
1603649925,75.41,17.44
1603649955,75.39,18.56
1603649985,75.39,18.68
1603650015,75.39,19.11
1603650045,75.39,17.98
1603650075,78.77,17.18
1603650105,75.57,18.29
1603650135,75.37,17.56
1603650165,75.04,17.44
1603650195,75.37,18.82
1603650225,75.41,19.49
1603650255,75.39,19.49
1603650285,75.4,17.3
1603650315,75.39,18.77
1603650345,75.39,19.29
1603650375,75.41,19.29
1603650405,75.4,18.74
1603650435,75.39,18.67
1603650465,75.4,17.67
1603650495,75.38,16.97
1603650525,75.38,19.53
1603650555,75.66,18.59
1603650585,75.71,19.95
1603650615,75.41,18.37
1603650645,75.73,17.75
1603650675,75.39,17.12
1603650705,75.39,18.75
1603650735,75.37,20.19
1603650765,75.39,19.02
1603650795,75.42,19.97
1603650825,75.39,15.85
1603650855,75.4,15.59
1603650885,75.38,19.48
1603650915,75.4,19.48
1603650945,75.38,19.48
1603650975,75.49,19.48
1603651005,75.54,17.6
1603651035,75.68,14.87
1603651065,75.43,17.92
1603651095,75.34,17.99
1603651125,75.38,17.99
1603651155,75.36,17.99
1603651185,75.36,17.99
1603651215,75.43,17.99
1603651245,75.4,19.08
1603651275,75.39,17.96
1603651305,75.38,19.02
1603651335,75.33,18.92
1603651365,75.47,19.42
1603651395,75.39,17.86
1603651425,75.45,19.14
1603651455,75.51,18.74
1603651485,75.37,17.52
1603651515,75.4,18.68
1603651545,75.65,19.11
1603651575,76.85,17.5
1603651605,75.37,19.39
1603651635,75.38,18.34
1603651665,75.39,18.34
1603651695,75.39,18.34
1603651725,75.36,18.94
1603651755,75.39,18.34
1603651785,75.48,19.18
1603651815,75.43,19.54
1603651845,75.38,19.17
1603651875,75.34,19.17
1603651905,75.39,19.17
1603651935,75.38,19.17
1603651965,75.41,19.96
1603651995,75.38,18.07
1603652025,75.4,21.1
1603652055,75.39,18.18
1603652085,78.75,18.89
1603652115,75.44,19.87
1603652145,75.4,19.87
1603652175,75.4,19.87
1603652205,75.29,8.38
1603652235,75.29,18.02
1603652265,75.33,15.63
1603652295,75.45,13.43
1603652325,75.4,13.43
1603652355,84.61,13.43
1603652385,78.61,13.43
1603652415,77.32,13.43
1603652445,77.32,13.43
1603652475,77.32,13.43
1603652505,77.32,13.43
1603652535,77.32,13.43
1603652565,77.32,13.43
1603652595,77.32,13.43
1603652625,77.32,13.43
1603652655,79.32,13.43
1603652685,75.31,19.65
1603652715,75.34,18.86
1603652745,75.36,18.03
1603652775,75.73,18.92
1603652805,75.41,17.84
1603652835,75.38,17.84
1603652865,75.39,17.84
1603652895,75.39,17.84
1603652925,75.37,18.05
1603652955,75.39,17.04
1603652985,75.35,18.14
1603653015,75.37,16.69
1603653045,76.24,18.38
1603653075,75.38,17.3
1603653105,75.34,19.26
1603653135,75.4,19.26
1603653165,75.43,18.77
1603653195,75.32,17.31
1603653225,75.43,18.34
1603653255,75.3,18.34
1603653285,75.38,18.34
1603653315,75.44,18.34
1603653345,75.44,18.34
1603653375,75.36,18.34
1603653405,75.32,19.11
1603653435,75.38,17.96
1603653465,75.37,18.11
1603653495,75.43,18.09
1603653525,75.37,17.65
1603653555,75.83,17.67
1603653585,72.4,18.99
1603653615,74.79,17.33
1603653645,75.38,17.96
1603653675,75.2,16.7
1603653705,75.51,17.29
1603653735,75.29,18.68
1603653765,75.35,15.56
1603653795,75.38,15.56
1603653825,75.33,15.56
1603653855,75.35,15.56
1603653885,75.38,18.05
1603653915,75.38,18.82
1603653945,75.34,17.24
1603653975,75.43,16.71
1603654005,75.19,16.71
1603654035,75.38,16.71
1603654065,75.42,16.71
1603654095,75.36,16.71
1603654125,75.37,17.73
1603654155,75.4,17.22
1603654185,75.34,17.73
1603654215,75.42,17.73
1603654245,75.38,17.73
1603654275,75.38,17.73
1603654305,75.38,17.73
1603654335,75.38,17.73
1603654365,75.38,19.85
1603654395,75.36,17.05
1603654425,75.38,18.43
1603654455,75.38,18.43
1603654485,74.4,18.43
1603654515,75.39,18.43
1603654545,75.43,18.43
1603654575,75.24,18.43
1603654605,76.31,18.96
1603654635,92.61,17.69
1603654665,81.83,17.69
1603654695,76.0,17.69
1603654725,76.0,17.69
1603654755,76.0,17.69
1603654785,75.58,17.69
1603654815,75.69,17.69
1603654845,75.39,17.5
1603654875,75.38,17.01
1603654905,75.71,18.09
1603654935,75.22,17.05
1603654965,75.46,16.83
1603654995,75.46,16.83
1603655025,76.47,16.83
1603655055,75.35,16.83
1603655085,75.36,17.32
1603655115,75.38,17.32
1603655145,75.53,17.32
1603655175,75.36,17.32
1603655205,75.41,17.32
1603655235,75.38,17.32
1603655265,75.38,17.32
1603655295,75.38,17.32
1603655325,76.04,17.32
1603655355,75.44,17.32
1603655385,75.4,17.32
1603655415,75.56,17.32
1603655445,75.4,17.32
1603655475,75.44,17.32
1603655505,76.6,17.32
1603655535,75.39,17.32
1603655565,75.35,16.23
1603655595,75.34,16.23
1603655625,75.41,16.23
1603655655,75.42,16.23
1603655685,75.4,16.23
1603655715,75.38,16.23
1603655745,74.98,16.23
1603655775,75.37,16.23
1603655805,75.4,16.23
1603655835,75.37,16.23
1603655865,75.39,16.23
1603655895,75.37,16.23
1603655925,75.4,16.23
1603655955,75.45,16.23
1603655985,75.38,16.23
1603656015,75.38,16.23
1603656045,75.44,16.04
1603656075,75.33,16.64
1603656105,75.43,16.96
1603656135,75.38,16.96
1603656165,75.39,16.96
1603656195,75.4,16.96
1603656225,75.56,16.96
1603656255,75.47,16.96
1603656285,75.42,16.5
1603656315,75.82,17.08
1603656345,77.07,17.63
1603656375,75.41,17.63
1603656405,76.35,17.63
1603656435,86.18,17.63
1603656465,74.52,17.63
1603656495,76.47,17.63
1603656525,74.34,16.23
1603656555,75.43,16.09
1603656585,75.28,15.72
1603656615,74.32,15.72
1603656645,73.52,15.72
1603656675,72.34,15.72
1603656705,76.63,15.72
1603656735,82.55,15.72
1603656765,75.38,16.29
1603656795,76.86,16.36
1603656825,77.28,15.82
1603656855,74.27,16.82
1603656885,76.27,16.7
1603656915,75.39,16.78
1603656945,75.69,16.78
1603656975,75.39,16.78
1603657005,75.36,17.14
1603657035,75.68,17.76
1603657065,76.02,17.54
1603657095,75.37,18.42
1603657125,75.39,19.18
1603657155,75.42,18.14
1603657185,74.66,18.4
1603657215,75.42,18.4
1603657245,74.25,18.58
1603657275,73.23,18.63
1603657305,75.39,19.61
1603657335,75.39,19.27
1603657365,75.39,18.92
1603657395,75.48,20.55
1603657425,75.97,17.94
1603657455,74.31,19.48
1603657485,76.71,19.34
1603657515,75.39,19.89
1603657545,75.38,18.86
1603657575,73.23,18.8
1603657605,75.38,19.43
1603657635,74.29,18.29
1603657665,75.41,19.35
1603657695,75.41,19.35
1603657965,79.92,17.52
1603657995,75.36,17.92
1603658025,75.39,15.98
1603658055,75.43,17.67
1603658085,75.36,17.32
1603658115,75.39,17.54
1603658145,75.37,17.54
1603658175,75.39,17.54
1603658205,75.38,17.77
1603658235,75.39,18.16
1603658265,75.4,17.3
1603658295,75.4,17.2
1603658325,75.39,17.5
1603658355,75.38,17.06
1603658385,75.38,16.76
1603658415,75.39,18.03
1603658445,75.37,16.32
1603658475,75.38,17.46
1603658505,75.38,16.3
1603658535,75.38,17.65
1603658565,75.38,16.39
1603658595,75.38,17.34
1603658625,75.38,15.88
1603658655,75.38,17.64
1603658685,75.37,16.68
1603658715,75.39,16.59
1603658745,75.39,16.91
1603658775,75.38,16.86
1603658805,75.36,17.22
1603658835,75.37,17.99
1603658865,75.38,16.5
1603658895,75.38,16.5
1603658925,75.37,16.14
1603658955,75.38,17.75
1603658985,75.39,16.27
1603659015,75.38,17.14
1603659045,75.38,16.56
1603659075,75.38,16.76
1603659105,75.4,16.24
1603659135,75.37,17.44
1603659165,75.13,16.1
1603659195,75.41,17.2
1603659225,75.39,16.41
1603659255,75.4,17.24
1603659285,75.4,17.43
1603659315,75.4,16.84
1603659345,75.4,16.54
1603659375,75.38,16.89
1603659405,75.37,15.99
1603659435,75.38,16.87
1603659465,75.4,17.1
1603659495,75.38,16.69
1603659525,75.34,16.98
1603659555,75.61,16.83
1603659585,75.37,16.95
1603659615,75.38,16.76
1603659645,75.37,16.63
1603659675,75.39,16.27
1603659705,75.39,17.1
1603659735,75.38,17.32
1603659765,75.38,15.98
1603659795,75.4,16.5
1603659825,75.39,16.47
1603659855,75.37,16.45
1603659885,75.37,16.21
1603659915,75.38,16.84
1603659945,75.39,15.86
1603659975,75.39,16.24
1603660005,75.4,16.27
1603660035,75.38,16.41
1603660065,75.38,17.46
1603660095,75.39,16.31
1603660125,75.38,16.28
1603660155,75.38,15.92
1603660185,75.38,17.42
1603660215,75.38,16.09
1603660245,75.39,15.58
1603660275,75.39,16.41
1603660305,75.38,17.96
1603660335,75.37,16.08
1603660365,75.37,15.78
1603660395,75.38,16.3
1603660425,75.39,16.65
1603660455,75.37,17.5
1603660485,75.38,16.23
1603660515,75.38,17.22
1603660545,75.39,16.03
1603660575,75.39,15.92
1603660605,75.37,16.09
1603660635,75.36,16.03
1603660665,75.36,15.51
1603660695,75.62,15.66
1603660725,75.38,15.28
1603660755,75.39,15.46
1603660785,75.39,16.06
1603660815,75.38,15.93
1603660845,75.37,16.22
1603660875,75.38,15.78
1603660905,75.38,15.59
1603660935,75.38,16.5
1603660965,75.43,16.5
1603660995,75.39,16.38
1603661025,75.39,16.95
1603661055,75.39,15.5
1603661085,75.37,16.41
1603661115,75.39,16.16
1603661145,75.39,15.76
1603661175,75.4,18.47
1603661205,75.65,16.18
1603661235,75.4,15.4
1603661265,75.37,16.69
1603661295,75.38,16.39
1603661325,75.38,17.26
1603661355,75.37,16.85
1603661385,75.39,15.86
1603661415,75.37,15.61
1603661445,75.39,16.85
1603661475,75.37,18.18
1603661505,75.38,16.2
1603661535,74.83,16.93
1603661565,75.48,16.46
1603661595,75.4,16.65
1603661625,75.45,18.29
1603661655,75.47,16.76
1603661685,75.39,16.47
1603661715,75.37,16.67
1603661745,75.61,16.72
1603661775,75.39,16.72
1603661805,75.49,16.84
1603661835,75.5,16.05
1603661865,75.8,16.41
1603661895,75.5,16.26
1603661925,75.63,16.49
1603661955,75.57,16.49
1603661985,75.73,16.41
1603662015,75.54,16.06
1603662045,75.66,15.96
1603662075,75.39,15.4
1603662105,75.39,15.69
1603662135,75.39,17.08
1603662165,75.38,16.01
1603662195,75.39,16.63
1603662225,75.38,18.2
1603662255,75.4,17.24
1603662285,75.37,16.13
1603662315,75.38,17.71
1603662345,75.37,17.42
1603662375,75.39,18.5
1603662405,75.37,20.17
1603662435,75.5,19.82
1603662465,75.37,19.65
1603662495,75.39,18.62
1603662525,75.35,18.87
1603662555,75.35,18.98
1603662585,78.52,17.2
1603662615,75.39,16.44
1603662645,75.34,17.16
1603662675,76.31,17.16
1603662705,75.42,17.16
1603662735,75.37,17.16
1603662765,75.38,16.87
1603662795,75.4,17.84
1603662825,75.38,18.87
1603662855,75.4,17.53
1603662885,75.4,19.49
1603662915,75.68,18.2
1603662945,75.37,15.9
1603662975,74.0,20.79
1603663005,75.39,17.92
1603663035,75.64,17.3
1603663065,75.41,16.38
1603663095,75.4,17.45
1603663125,75.4,18.73
1603663155,75.43,17.03
1603663185,75.43,18.29
1603663215,75.39,18.29
1603663245,75.39,17.71
1603663275,75.41,17.4
1603663305,75.37,18.7
1603663335,75.38,18.17
1603663365,75.57,16.54
1603663395,75.36,16.34
1603663425,75.37,17.81
1603663455,75.38,17.81
1603663485,75.4,16.54
1603663515,75.38,16.89
1603663545,75.39,16.63
1603663575,75.37,16.6
1603663605,77.37,16.48
1603663635,74.46,15.96
1603663665,75.38,18.67
1603663695,75.38,18.67
1603663725,75.38,20.09
1603663755,75.38,17.12
1603663785,75.39,18.18
1603663815,75.38,20.22
1603663845,75.48,19.12
1603663875,75.41,16.23
1603663905,75.67,16.23
1603663935,75.38,16.23
1603663965,75.35,17.96
1603663995,75.37,17.92
1603664025,76.65,18.42
1603664055,79.9,18.55
1603664085,75.41,15.85
1603664115,75.4,17.93
1603664145,75.39,17.36
1603664175,75.39,17.36
1603664205,75.59,18.27
1603664235,75.39,19.02
1603664265,75.39,19.16
1603664295,75.39,19.28
1603664325,75.4,18.75
1603664355,75.37,19.44
1603664385,75.42,18.29
1603664415,75.38,18.29
1603664445,75.38,16.65
1603664475,77.79,16.82
1603664505,75.38,16.32
1603664535,75.37,16.61
1603664565,75.39,16.61
1603664595,75.41,16.61
1603664625,75.38,16.61
1603664655,75.38,16.61
1603664685,75.89,15.77
1603664715,75.4,16.99
1603664745,75.38,19.38
1603664775,76.65,18.59
1603664805,75.67,17.2
1603664835,76.14,17.53
1603664865,75.91,18.09
1603664895,75.71,19.27
1603664925,75.38,16.55
1603664955,75.39,16.43
1603664985,75.41,17.99
1603665015,75.39,18.12
1603665045,75.39,18.4
1603665075,75.38,18.63
1603665105,75.36,19.71
1603665135,75.38,19.71
1603665165,76.05,17.2
1603665195,75.37,16.01
1603665225,75.39,16.73
1603665255,75.39,15.97
1603665285,75.36,16.39
1603665315,75.4,16.72
1603665345,75.39,16.02
1603665375,75.4,16.02
1603665405,75.36,16.76
1603665435,75.39,17.69
1603665465,75.41,17.63
1603665495,75.4,19.35
1603665525,75.38,19.63
1603665555,75.39,18.12
1603665585,75.34,21.38
1603665615,75.39,17.65
1603665645,75.4,19.81
1603665675,75.39,17.24
1603665705,75.4,16.7
1603665735,75.39,18.59
1603665765,75.39,17.48
1603665795,75.31,15.24
1603665825,75.31,15.24
1603665855,75.38,15.24
1603665885,75.38,16.81
1603665915,75.39,16.36
1603665945,75.39,16.55
1603665975,75.38,15.4
1603666005,75.38,16.22
1603666035,75.38,15.65
1603666065,75.38,15.86
1603666095,75.38,16.25
1603666125,75.38,15.69
1603666155,75.39,16.52
1603666185,75.39,15.86
1603666215,75.39,16.3
1603666245,75.4,16.03
1603666275,75.38,16.5
1603666305,75.39,15.91
1603666335,75.39,15.76
1603666365,75.42,16.79
1603666395,75.38,16.01
1603666425,75.39,15.96
1603666455,75.45,15.77
1603666485,75.38,16.3
1603666515,75.39,15.22
1603666545,75.44,16.06
1603666575,75.38,16.48
1603666605,75.42,16.2
1603666635,75.44,15.82
1603666665,75.45,15.55
1603666695,75.39,15.53
1603666725,75.39,16.38
1603666755,75.39,17.06
1603666785,75.39,15.56
1603666815,75.37,15.94
1603666845,75.38,16.68
1603666875,75.46,16.7
1603666905,75.46,15.08
1603666935,75.39,16.22
1603666965,75.39,15.35
1603666995,75.36,16.25
1603667025,75.39,16.09
1603667055,75.17,15.47
1603667085,75.38,15.92
1603667115,75.39,16.27
1603667145,75.43,16.74
1603667175,75.38,16.42
1603667205,75.43,15.62
1603667235,75.44,15.86
1603667265,75.38,16.33
1603667295,75.39,16.48
1603667325,75.38,15.85
1603667355,75.39,15.72
1603667385,75.39,16.07
1603667415,75.39,15.94
1603667445,75.38,17.05
1603667475,75.39,16.09
1603667505,75.43,15.17
1603667535,75.39,15.53
1603667565,75.44,16.39
1603667595,75.47,16.09
1603667625,75.38,15.69
1603667655,75.37,16.38
1603667685,75.38,15.96
1603667715,75.39,16.63
1603667745,75.36,15.38
1603667775,75.37,15.66
1603667805,75.37,16.21
1603667835,75.4,16.69
1603667865,75.51,15.74
1603667895,75.36,15.54
1603667925,75.74,16.53
1603667955,75.36,16.01
1603667985,75.4,15.48
1603668015,75.48,15.56
1603668045,75.36,16.14
1603668075,75.44,15.96
1603668105,75.46,15.99
1603668135,75.43,16.01
1603668165,75.36,14.77
1603668195,75.39,16.06
1603668225,75.36,15.7
1603668255,75.38,15.31
1603668285,75.39,16.34
1603668315,75.39,15.72
1603668345,75.39,15.91
1603668375,75.38,16.39
1603668405,75.39,15.76
1603668435,75.4,15.56
1603668465,75.38,16.09
1603668495,75.38,16.51
1603668525,75.37,16.34
1603668555,75.48,15.56
1603668585,75.41,15.81
1603668615,75.4,16.18
1603668645,75.36,16.16
1603668675,75.39,15.38
1603668705,75.37,16.03
1603668735,75.41,15.75
1603668765,75.38,15.82
1603668795,75.37,16.07
1603668825,75.39,15.79
1603668855,75.37,14.94
1603668885,75.4,16.72
1603668915,75.39,15.6
1603668945,75.38,17.14
1603668975,75.39,15.48
1603669005,75.37,15.88
1603669035,75.4,15.73
1603669065,75.37,17.69
1603669095,75.12,15.59
1603669125,75.4,17.24
1603669155,75.38,16.33
1603669185,75.4,16.34
1603669215,75.4,15.58
1603669245,75.34,16.25
1603669275,75.37,16.47
1603669305,75.37,16.97
1603669335,75.38,15.43
1603669365,75.38,15.93
1603669395,75.37,15.26
1603669425,75.36,16.69
1603669455,75.39,15.8
1603669485,75.36,15.9
1603669515,75.38,16.76
1603669545,75.36,16.56
1603669575,75.37,16.03
1603669605,75.38,16.57
1603669635,75.38,18.03
1603669665,75.4,15.7
1603669695,75.4,15.7
1603669725,75.83,20.24
1603669755,75.36,17.41
1603669785,75.87,17.09
1603669815,75.42,11.21
1603669845,75.42,11.21
1603669875,74.27,11.21
1603669905,74.27,11.21
1603669935,74.27,11.21
