TimeStamp,HeartRate,BreathRate
1603491396,85.04,13.88
1603491426,75.8,13.57
1603491456,77.49,13.76
1603491486,79.3,14.24
1603491516,67.19,13.82
1603491546,73.4,13.24
1603491576,72.26,13.24
1603491606,65.44,13.24
1603491636,67.94,12.57
1603491666,62.9,12.06
1603491696,67.36,14.44
1603491726,65.39,13.17
1603491756,67.65,12.61
1603491786,67.1,12.73
1603491816,80.51,13.0
1603491846,72.04,13.44
1603491876,75.65,12.93
1603491906,70.91,13.27
1603491936,87.12,16.93
1603491966,77.98,13.98
1603491996,81.14,13.63
1603492026,65.98,14.15
1603492056,65.14,12.85
1603492086,70.98,11.96
1603492116,85.93,12.43
1603492146,79.62,12.65
1603492176,79.21,12.76
1603492206,82.4,12.3
1603492236,76.18,12.82
1603492266,80.41,12.9
1603492296,88.77,12.85
1603492326,87.28,12.91
1603492356,90.93,12.59
1603492386,81.44,15.91
1603492416,100.23,14.67
1603492446,98.74,12.62
1603492476,90.21,12.62
1603492506,92.84,12.62
1603492536,83.71,12.62
1603492566,83.71,12.62
1603492836,83.71,17.12
1603492866,67.46,17.03
1603492896,74.2,17.15
1603492926,64.55,16.49
1603492956,66.7,15.15
1603492986,66.47,16.09
1603493016,79.77,16.09
1603493046,79.43,16.09
1603493076,81.34,15.55
1603493106,80.58,14.3
1603493136,87.09,21.79
1603493166,86.33,17.01
1603493196,91.93,14.52
1603493226,94.52,14.96
1603493256,62.67,14.97
1603493286,57.62,14.97
1603493316,89.98,15.38
1603493346,78.91,26.18
1603493376,89.62,16.27
1603493406,90.59,14.1
1603493436,82.83,15.73
1603493466,84.26,23.55
1603493496,59.56,24.86
1603493526,66.76,24.88
1603493556,89.04,26.11
1603493586,103.23,13.36
1603493616,93.76,17.33
1603493646,83.9,25.08
1603493676,91.39,23.77
1603493706,97.61,13.48
1603493736,73.58,23.29
1603493766,65.95,26.18
1603493796,105.8,12.84
1603493826,94.05,13.52
1603493856,97.74,24.96
1603493886,92.19,25.23
1603493916,96.49,12.69
1603493946,99.12,25.82
1603493976,97.38,24.39
1603494006,97.92,13.07
1603494036,105.11,25.57
1603494066,105.47,25.19
1603494096,111.85,25.55
1603494126,105.27,24.39
1603494156,82.62,25.3
1603494186,79.5,24.75
1603494216,76.97,24.65
1603494246,72.92,22.35
1603494276,87.54,24.79
1603494306,84.7,25.0
1603494336,98.57,24.86
1603494366,88.67,24.51
1603494396,92.33,24.49
1603494426,80.01,15.05
1603494456,66.75,14.58
1603494486,65.27,14.58
1603494516,62.8,14.61
1603494546,71.91,13.61
1603494576,68.36,14.08
1603494606,72.54,13.62
1603494636,70.52,13.39
1603494666,65.3,13.13
1603494696,67.7,13.16
1603494726,69.27,13.37
1603494756,63.69,12.67
1603494786,71.76,13.94
1603494816,66.75,12.93
1603494846,69.04,13.76
1603494876,70.05,13.26
1603494906,64.86,13.27
1603494936,68.85,11.87
1603494966,66.43,12.9
1603494996,63.05,13.66
1603495026,72.92,13.13
1603495056,66.64,23.06
1603495086,68.12,12.53
1603495116,69.0,12.91
1603495146,67.7,13.17
1603495176,66.16,13.31
1603495206,67.2,13.3
1603495236,68.93,13.05
1603495266,65.46,13.32
1603495296,65.0,11.55
1603495326,60.01,19.89
1603495356,64.71,11.41
1603495386,63.1,12.27
1603495416,63.01,11.86
1603495446,73.52,11.86
1603495476,64.68,11.71
1603495506,64.76,11.12
1603495536,66.43,11.67
1603495566,70.65,11.76
1603495596,77.22,12.67
1603495626,69.65,11.93
1603495656,85.18,11.36
1603495686,79.39,13.05
1603495716,74.3,12.97
1603495746,76.26,11.86
1603495776,70.12,12.5
1603495806,66.58,12.84
1603495836,68.5,10.66
1603495866,65.95,11.57
1603495896,79.18,11.66
1603495926,66.85,11.66
1603495956,73.36,10.11
1603495986,68.49,10.74
1603496016,68.59,13.3
1603496046,78.53,10.8
1603496076,63.9,11.9
1603496106,73.59,13.36
1603496136,74.27,14.38
1603496166,77.27,11.02
1603496196,66.88,10.73
1603496226,75.65,11.63
1603496256,64.81,10.26
1603496286,76.59,10.88
1603496316,69.02,10.13
1603496346,69.15,11.24
1603496376,72.32,12.17
1603496406,62.15,12.31
1603496436,69.53,13.19
1603496466,69.56,11.48
1603496496,65.54,12.01
1603496526,73.27,15.31
1603496556,87.26,11.08
1603496586,63.71,11.44
1603496616,59.55,11.34
1603496646,61.56,11.26
1603496676,64.66,10.47
1603496706,65.64,12.63
1603496736,74.57,11.86
1603496766,69.57,11.75
1603496796,70.97,11.18
1603496826,65.54,10.99
1603496856,79.12,12.3
1603496886,75.97,11.83
1603496916,73.96,10.87
1603496946,76.43,9.9
1603496976,73.88,8.62
1603497006,52.05,10.68
1603497036,56.35,8.52
1603497066,60.65,13.62
1603497096,61.95,12.1
1603497126,65.85,12.26
1603497156,67.1,10.88
1603497186,73.58,11.96
1603497216,80.44,14.02
1603497246,71.93,12.86
1603497276,74.22,13.18
1603497306,55.63,12.68
1603497336,56.08,12.68
1603497366,62.94,12.68
1603497396,73.38,13.72
1603497426,61.19,14.03
1603497456,61.36,13.08
1603497486,63.02,12.03
1603497516,67.16,15.01
1603497546,77.9,12.43
1603497576,63.66,12.53
1603497606,63.74,11.86
1603497636,59.91,12.02
1603497666,58.16,12.26
1603497696,53.33,10.48
1603497726,57.89,12.08
1603497756,59.11,12.19
1603497786,58.73,12.52
1603497816,64.99,12.23
1603497846,68.32,12.11
1603497876,58.28,13.68
1603497906,59.92,11.43
1603497936,61.19,11.36
1603497966,61.88,12.16
1603497996,59.84,11.91
1603498026,59.41,11.69
1603498056,70.36,11.53
1603498086,64.03,12.91
1603498116,69.68,12.35
1603498146,67.87,11.38
1603498176,64.28,11.14
1603498206,67.61,11.61
1603498236,79.94,12.66
1603498266,69.75,11.82
1603498296,63.59,12.96
1603498326,60.9,11.14
1603498356,69.16,11.42
1603498386,65.32,11.49
1603498416,62.61,10.11
1603498446,67.24,11.68
1603498476,72.39,12.56
1603498506,69.18,12.48
1603498536,66.9,11.58
1603498566,69.39,10.61
1603498596,66.5,11.83
1603498626,64.3,11.68
1603498656,65.09,12.98
1603498686,69.01,12.22
1603498716,71.95,12.57
1603498746,71.75,11.28
1603498776,68.92,11.66
1603498806,66.54,11.62
1603498836,65.24,11.49
1603498866,62.33,12.15
1603498896,75.3,12.43
1603498926,67.17,10.28
1603498956,65.08,11.97
1603498986,70.43,11.19
1603499016,71.08,12.84
1603499046,66.86,12.52
1603499076,61.73,13.13
1603499106,61.31,12.26
1603499136,62.26,11.74
1603499166,61.81,11.2
1603499196,61.26,12.33
1603499226,66.74,11.9
1603499256,64.14,11.84
1603499286,58.69,11.03
1603499316,71.06,12.56
1603499346,73.82,24.53
1603499376,84.74,14.51
1603499406,87.15,13.66
1603499436,79.86,24.98
1603499466,88.45,25.08
1603499496,89.32,25.08
1603499526,84.71,25.08
1603499796,94.7,14.4
1603499826,90.86,13.82
1603499856,83.37,13.13
1603499886,90.03,12.36
1603499916,85.68,12.68
1603499946,84.05,12.69
1603499976,87.05,12.2
1603500006,85.94,14.42
1603500036,83.58,13.16
1603500066,80.14,12.73
1603500096,91.63,12.44
1603500126,87.27,12.03
1603500156,94.64,13.07
1603500186,92.02,12.79
1603500216,94.78,12.39
1603500246,87.66,13.3
1603500276,79.15,12.97
1603500306,67.71,13.15
1603500336,74.6,12.64
1603500366,73.22,13.65
1603500396,71.77,12.49
1603500426,67.16,12.51
1603500456,72.5,13.56
1603500486,75.81,13.31
1603500516,76.29,14.99
1603500546,65.32,13.01
1603500576,69.36,13.55
1603500606,63.63,12.65
1603500636,75.46,14.3
1603500666,88.95,12.67
1603500696,80.55,12.8
1603500726,78.39,12.8
1603500756,85.53,12.11
1603500786,79.35,13.32
1603500816,81.99,12.24
1603500846,86.06,13.6
1603500876,88.99,12.53
1603500906,84.71,11.8
1603500936,81.11,12.3
1603500966,80.17,11.86
1603500996,69.15,12.27
1603501026,76.25,12.46
1603501056,85.17,12.31
1603501086,74.94,14.75
1603501116,76.2,12.33
1603501146,76.13,13.37
1603501176,80.58,12.48
1603501206,81.42,12.16
1603501236,81.76,12.58
1603501266,82.57,12.74
1603501296,84.48,11.69
1603501326,84.85,13.27
1603501356,87.3,12.89
1603501386,86.48,12.63
1603501416,84.11,12.15
1603501446,91.06,12.66
1603501476,86.33,12.97
1603501506,72.31,11.69
1603501536,86.28,14.53
1603501566,78.69,12.74
1603501596,89.66,13.62
1603501626,85.0,12.24
1603501656,86.23,12.24
1603501686,79.98,12.24
1603501716,77.69,12.06
1603501746,79.62,15.81
1603501776,87.26,13.67
1603501806,65.54,13.15
1603501836,83.06,23.66
1603501866,91.01,11.55
1603501896,88.46,13.87
1603501926,82.71,13.19
1603501956,67.88,12.48
1603501986,76.64,13.08
1603502016,72.01,14.0
1603502046,74.42,14.33
1603502076,58.05,13.23
1603502106,87.85,12.79
1603502136,79.88,12.47
1603502166,84.36,12.07
1603502196,89.5,13.15
1603502226,81.22,11.9
1603502256,89.89,15.02
1603502286,78.83,12.43
1603502316,83.62,12.43
1603502346,75.36,12.42
1603502376,71.54,12.4
1603502406,71.73,14.81
1603502436,73.57,13.23
1603502466,71.36,12.23
1603502496,84.79,22.47
1603502526,89.83,12.03
1603502556,79.01,11.94
1603502586,75.13,12.29
1603502616,72.88,12.76
1603502646,69.35,12.27
1603502676,90.87,17.94
1603502706,92.32,12.98
1603502736,80.17,12.37
1603502766,87.56,12.83
1603502796,77.53,12.58
1603502826,90.74,13.49
1603502856,69.35,17.96
1603502886,86.85,11.65
1603502916,84.01,23.36
1603502946,81.67,22.56
1603502976,81.35,12.02
1603503006,67.09,16.08
1603503036,69.25,13.01
1603503066,76.13,12.25
1603503096,80.17,12.13
1603503126,78.26,12.13
1603503156,79.07,12.2
1603503186,86.3,13.42
1603503216,71.89,11.98
1603503246,99.31,14.22
1603503276,90.81,13.84
1603503306,85.39,14.23
1603503336,67.05,14.23
1603503366,67.21,14.23
1603503396,87.3,13.22
1603503426,90.2,14.49
1603503456,92.16,14.45
1603503486,84.64,12.95
1603503516,88.72,10.13
1603503546,71.95,17.84
1603503576,87.79,13.12
1603503606,76.83,11.9
1603503636,90.71,18.26
1603503666,87.38,11.51
1603503696,88.44,11.61
1603503726,77.24,12.5
1603503756,74.3,12.07
1603503786,88.3,12.72
1603503816,83.66,11.6
1603503846,90.56,11.58
1603503876,59.69,10.19
1603503906,63.07,13.15
1603503936,72.69,14.81
1603503966,55.8,12.78
1603503996,80.31,15.5
1603504026,77.49,12.71
1603504056,78.12,12.78
1603504086,90.76,12.78
1603504116,77.08,17.17
1603504146,92.56,11.37
1603504176,84.7,11.96
1603504206,69.74,10.33
1603504236,65.89,18.09
1603504266,68.85,11.52
1603504296,63.32,12.73
1603504326,59.95,12.73
1603504356,62.89,12.82
1603504386,70.55,12.67
1603504416,77.21,12.32
1603504446,72.41,12.2
1603504476,79.91,13.16
1603504506,75.17,12.09
1603504536,84.6,12.83
1603504566,88.56,12.83
1603504596,83.96,12.78
1603504626,92.84,12.41
1603504656,77.27,14.71
1603504686,73.5,13.1
1603504716,74.46,12.73
1603504746,82.76,13.75
1603504776,74.89,11.63
1603504806,72.66,12.13
1603504836,74.96,12.28
1603504866,73.22,12.07
1603504896,66.44,13.44
1603504926,69.07,14.23
1603504956,68.09,11.71
1603504986,59.46,14.16
1603505016,63.18,12.05
1603505046,62.84,13.38
1603505076,82.0,12.25
1603505106,85.08,13.11
1603505136,85.08,12.42
1603505166,83.5,13.03
1603505196,75.89,12.63
1603505226,86.09,12.43
1603505256,80.26,12.69
1603505286,84.61,12.96
1603505316,63.32,12.78
1603505346,87.13,12.83
1603505376,92.03,13.46
1603505406,78.29,13.01
1603505436,90.05,13.05
1603505466,85.4,13.37
1603505496,82.55,12.53
1603505526,93.85,12.26
1603505556,75.08,13.4
1603505586,77.24,13.1
1603505616,81.76,14.22
1603505646,72.0,15.5
1603505676,65.88,13.18
1603505706,55.17,12.46
1603505736,55.17,12.46
1603505766,66.49,12.46
1603505796,72.46,12.62
1603505826,79.28,13.51
1603505856,69.05,13.2
1603505886,65.91,11.76
1603505916,76.77,12.31
1603505946,64.3,11.76
1603505976,71.44,11.74
1603506006,69.15,11.72
1603506036,69.15,12.1
1603506066,69.15,13.8
1603506096,72.76,14.71
1603506126,68.24,13.91
1603506156,65.49,12.15
1603506186,64.13,13.35
1603506216,63.64,12.66
1603506246,64.61,12.66
1603506276,74.59,12.85
1603506306,65.16,13.99
1603506336,77.22,12.9
1603506366,91.34,12.83
1603506396,66.88,13.11
1603506426,62.52,13.05
1603506456,61.44,12.06
1603506486,69.54,13.15
1603506516,65.13,12.83
1603506546,63.26,13.22
1603506576,62.84,12.4
1603506606,65.81,13.32
1603506636,71.11,12.77
1603506666,78.91,14.94
1603506696,78.91,14.94
1603506726,78.91,14.94
