TimeStamp,HeartRate,BreathRate
1602197870,82.71,17.05
1602197900,84.3,16.49
1602197930,85.58,14.42
1602197960,86.6,16.53
1602197990,80.84,15.0
1602198020,81.89,16.63
1602198050,83.01,30.24
1602198080,87.22,18.32
1602198110,83.67,21.34
1602198140,83.13,16.5
1602198170,87.2,27.73
1602198200,83.89,17.49
1602198230,82.79,17.58
1602198260,82.69,15.48
1602198290,82.77,16.99
1602198320,81.26,16.54
1602198350,80.08,15.66
1602198380,81.81,16.46
1602198410,83.52,17.94
1602198440,83.7,19.69
1602198470,82.23,16.54
1602198500,85.96,16.22
1602198530,76.76,15.62
1602198560,79.78,15.62
1602198590,77.9,15.62
1602198620,77.74,19.11
1602198650,76.21,17.1
1602198680,77.63,14.96
1602198710,78.16,15.62
1602198740,79.82,17.61
1602198770,79.27,16.7
1602198800,77.06,17.96
1602198830,77.27,18.6
1602198860,82.53,17.98
1602198890,86.24,15.92
1602198920,84.86,15.35
1602198950,81.2,16.66
1602198980,82.21,20.27
1602199010,82.7,18.27
1602199040,83.28,17.16
1602199070,83.01,18.07
1602199100,72.84,15.79
1602199130,75.91,15.95
1602199160,79.73,15.53
1602199190,80.2,17.1
1602199220,82.66,15.37
1602199250,80.55,15.37
1602199280,76.9,15.37
1602199310,76.9,15.37
1602199340,71.62,14.89
1602199370,80.85,15.27
1602199400,80.87,15.51
1602199430,79.69,15.59
1602199460,76.07,15.26
1602199490,78.21,16.54
1602199520,76.77,18.73
1602199550,78.91,18.73
1602199580,80.98,14.97
1602199610,79.67,15.83
1602199640,79.77,14.99
1602199670,77.07,15.84
1602199700,72.5,14.2
1602199730,72.34,15.89
1602199760,76.28,16.82
1602199790,74.36,16.82
1602199820,77.73,15.36
1602199850,73.4,16.41
1602199880,78.98,17.61
1602199910,81.81,18.96
1602199940,80.52,17.1
1602199970,82.12,16.99
1602200000,83.45,17.36
1602200030,79.14,16.49
1602200060,81.8,15.97
1602200090,78.82,17.5
1602200120,79.97,14.81
1602200150,81.03,16.11
1602200180,81.59,16.36
1602200210,83.58,16.45
1602200240,81.92,16.91
1602200270,82.92,17.32
1602200300,82.92,18.07
1602200330,75.94,17.65
1602200360,73.18,13.15
1602200390,77.69,16.69
1602200420,73.08,15.84
1602200450,75.18,15.84
1602200480,75.22,15.84
1602200510,70.66,15.84
1602200540,76.28,16.27
1602200570,75.24,16.99
1602200600,75.1,17.62
1602200630,71.12,14.65
1602200660,74.24,20.23
1602200690,75.48,18.35
1602200720,77.21,15.06
1602200750,77.53,16.14
1602200780,77.36,16.5
1602200810,76.2,14.03
1602200840,77.76,17.99
1602200870,76.38,15.06
1602200900,71.49,14.52
1602200930,72.0,14.63
1602200960,73.86,20.05
1602200990,74.51,13.11
1602201020,77.45,16.11
1602201050,75.07,17.34
1602201080,72.62,15.67
1602201110,71.03,16.58
1602201140,75.44,15.76
1602201170,73.81,16.31
1602201200,74.72,14.78
1602201230,71.7,18.2
1602201260,73.77,15.48
1602201290,72.76,17.0
1602201320,72.43,17.18
1602201350,74.37,16.5
1602201380,79.61,15.98
1602201410,72.59,16.11
1602201440,72.04,15.68
1602201470,72.27,14.26
1602201500,73.15,15.59
1602201530,71.38,14.99
1602201560,73.3,15.07
1602201590,73.73,17.38
1602201620,72.04,15.81
1602201650,74.2,17.87
1602201680,75.83,19.28
1602201710,72.72,14.91
1602201740,72.77,15.24
1602201770,72.27,14.64
1602201800,74.65,14.76
1602201830,71.68,14.39
1602201860,74.6,15.63
1602201890,73.15,13.71
1602201920,73.86,14.23
1602201950,72.67,14.78
1602201980,68.88,17.46
1602202010,70.04,15.12
1602202040,74.11,15.96
1602202070,74.39,15.48
1602202100,72.42,15.65
1602202130,70.56,14.85
1602202160,73.95,15.27
1602202190,70.02,15.27
1602202220,71.31,14.41
1602202250,72.79,14.79
1602202280,71.92,14.04
1602202310,80.28,15.24
1602202340,73.98,15.19
1602202370,75.57,15.45
1602202400,70.03,13.07
1602202430,72.97,13.07
1602202460,71.06,16.13
1602202490,72.73,15.82
1602202520,71.96,14.31
1602202550,76.4,15.82
1602202580,73.75,14.38
1602202610,71.49,14.43
1602202640,75.26,16.63
1602202670,75.26,16.63
1602202700,69.86,16.63
1602202730,72.28,17.69
1602202760,73.04,15.6
1602202790,73.45,15.71
1602202820,74.55,15.54
1602202850,73.19,14.65
1602202880,75.29,16.08
1602202910,77.31,16.44
1602202940,68.97,15.31
1602202970,69.15,17.88
1602203000,75.78,15.41
1602203030,72.29,14.84
