TimeStamp,HeartRate,BreathRate
1599429821,53.41,13.12
1599429851,52.18,14.35
1599429881,54.85,13.82
1599429911,52.99,13.57
1599429941,52.5,14.66
1599429971,51.93,14.66
1599430001,65.62,14.66
1599430031,56.7,14.66
1599430061,51.02,14.3
1599430091,50.93,13.66
1599430121,51.94,15.32
1599430151,51.12,13.91
1599430181,51.78,13.81
1599430211,51.93,15.18
1599430241,51.82,15.47
1599430271,50.19,15.54
1599430301,51.72,15.85
1599430331,50.33,16.51
1599430361,51.39,13.6
1599430391,53.07,15.23
1599430421,52.57,16.89
1599430451,51.29,16.09
1599430481,51.62,15.24
1599430511,51.71,15.81
1599430541,51.58,15.38
1599430571,63.69,16.48
1599430601,82.35,13.01
1599430631,64.82,14.76
1599430661,57.05,15.45
1599430691,51.35,15.45
1599430721,51.21,15.45
1599430751,54.05,15.45
1599430781,52.39,13.3
1599430811,53.8,15.84
1599430841,53.89,14.93
1599430871,55.56,13.73
1599430901,55.82,17.4
1599430931,55.61,17.08
1599430961,56.42,16.43
1599430991,60.06,16.36
1599431021,59.05,15.45
1599431051,59.58,14.4
1599431081,59.21,15.11
1599431111,60.32,15.64
1599431141,56.54,18.04
1599431171,56.37,18.04
1599431201,59.57,18.04
1599431231,59.82,18.04
1599431261,55.88,12.82
1599431291,58.09,12.43
1599431321,55.06,13.94
1599431351,59.03,12.86
1599431381,54.2,12.86
1599431411,53.45,12.86
1599431441,51.12,12.86
1599431471,54.21,12.86
1599431501,56.13,11.68
1599431531,54.21,11.63
1599431561,49.15,13.99
1599431591,53.97,13.62
1599431621,56.26,13.45
1599431651,59.61,14.73
1599431681,57.84,11.64
1599431711,55.93,11.64
1599431741,55.01,14.38
1599431771,57.35,13.96
1599431801,53.37,13.97
1599431831,66.94,14.25
1599431861,55.71,13.77
1599431891,56.94,15.79
1599431921,57.66,14.74
1599431951,58.54,14.74
1599431981,57.74,12.64
1599432011,52.4,14.74
1599432041,54.03,13.35
1599432071,58.48,14.55
1599432101,61.63,15.27
1599432131,62.18,13.02
1599432161,59.15,15.27
1599432191,59.8,13.7
1599432221,57.72,12.58
1599432251,59.99,15.59
1599432281,56.29,14.14
1599432311,58.3,14.9
1599432341,54.75,14.11
1599432371,58.37,15.24
1599432401,57.53,14.9
1599432431,62.03,14.4
1599432461,58.58,14.2
1599432491,59.75,13.22
1599432521,59.84,15.65
1599432551,56.75,13.76
1599432581,55.16,14.59
1599432611,59.95,15.05
1599432641,55.52,14.53
1599432671,55.28,14.84
1599432701,56.5,14.75
1599432731,57.46,10.97
1599432761,58.39,13.43
1599432791,54.96,13.95
1599432821,56.97,13.2
1599432851,59.19,14.69
1599432881,62.28,16.95
1599432911,55.22,16.95
1599432941,54.68,14.04
1599432971,54.0,14.81
1599433001,53.79,12.71
1599433031,53.64,14.49
1599433061,55.53,15.42
1599433091,55.96,15.58
1599433121,51.74,14.79
1599433151,55.03,14.79
1599433181,54.71,16.59
1599433211,54.01,14.63
1599433241,55.16,15.92
1599433271,55.42,14.66
1599433301,51.59,15.32
1599433331,53.01,13.67
1599433361,54.57,14.78
1599433391,53.27,14.33
1599433421,55.31,14.68
1599433451,55.57,15.31
1599433481,55.44,15.4
1599433511,54.85,14.4
1599433541,51.8,14.99
1599433571,53.1,15.42
1599433601,53.57,15.31
1599433631,54.78,15.31
1599433661,53.33,14.87
1599433691,54.98,15.71
1599433721,53.87,17.65
1599433751,54.16,15.0
1599433781,54.26,14.42
1599433811,53.36,15.54
1599433841,54.64,14.69
1599433871,54.92,15.11
1599433901,53.99,18.25
1599433931,52.17,14.9
1599433961,52.02,17.71
1599433991,53.44,16.25
1599434021,53.14,14.78
1599434051,53.01,16.74
1599434081,54.48,22.09
1599434111,52.62,14.72
1599434141,54.54,15.26
1599434171,54.29,15.72
1599434201,53.97,15.37
1599434231,53.67,15.32
1599434261,54.01,17.44
1599434291,54.77,16.01
1599434321,54.69,15.76
1599434351,53.11,16.36
1599434381,55.36,15.59
1599434411,52.07,21.32
1599434441,53.55,15.32
1599434471,52.99,15.4
1599434501,54.07,16.7
1599434531,52.1,14.71
1599434561,53.89,16.06
1599434591,53.94,16.08
1599434621,54.02,18.45
1599434651,53.57,16.25
1599434681,53.5,27.78
1599434711,53.33,29.44
1599434741,53.57,27.78
1599434771,53.66,16.84
1599434801,53.59,13.93
1599434831,52.3,22.62
1599434861,53.56,16.7
1599434891,53.44,15.97
1599434921,53.67,15.12
1599434951,54.16,14.97
1599434981,54.37,15.64
1599435011,53.51,15.82
1599435041,52.53,14.36
1599435071,53.94,21.85
1599435101,53.86,17.96
1599435131,53.96,15.78
1599435161,53.94,28.9
1599435191,53.51,16.25
1599435221,53.27,18.47
1599435251,53.94,29.47
1599435281,53.85,15.35
1599435311,53.53,16.23
1599435341,53.77,26.83
1599435371,54.11,17.84
1599435401,53.32,14.91
1599435431,54.62,17.88
1599435461,53.87,19.18
1599435491,53.7,23.98
1599435521,52.84,29.79
1599435551,54.14,17.9
1599435581,53.19,17.34
1599435611,53.69,22.39
1599435641,57.4,15.51
1599435671,54.17,15.06
1599435701,53.3,15.67
1599435731,53.9,26.09
1599435761,53.75,17.97
1599435791,54.94,14.89
1599435821,52.93,15.94
1599435851,54.62,14.93
1599435881,54.56,27.52
1599435911,53.24,28.41
1599435941,53.49,23.44
1599435971,53.05,14.79
1599436001,52.97,16.89
1599436031,54.33,15.51
1599436061,55.37,16.68
1599436091,52.99,16.92
1599436121,53.52,19.11
1599436151,53.58,17.65
1599436181,52.5,15.44
1599436211,51.92,21.4
1599436241,53.4,14.6
1599436271,53.1,15.35
1599436301,54.06,30.8
1599436331,52.31,15.4
1599436361,54.4,27.05
1599436391,53.46,16.78
1599436421,54.63,24.19
1599436451,49.92,15.76
1599436481,49.92,15.76
1599436511,49.92,15.76
1599436541,52.26,10.55
1599436571,50.41,13.81
1599436601,53.51,13.39
1599436631,53.43,15.32
1599436661,53.38,13.08
1599436691,53.95,13.08
1599436721,53.88,13.08
1599436751,50.66,13.08
1599436781,50.55,14.89
1599436811,52.34,13.6
1599436841,53.37,14.93
1599436871,60.46,10.81
1599436901,54.12,13.74
1599436931,52.16,14.0
1599436961,56.6,14.0
1599436991,56.6,14.0
1599437021,56.09,13.26
1599437051,54.98,14.19
1599437081,55.53,12.33
1599437111,55.07,15.17
1599437141,56.5,14.25
1599437171,53.77,14.47
1599437201,56.37,14.69
1599437231,55.31,14.69
1599437261,57.5,17.0
1599437291,59.67,15.32
1599437321,59.28,15.09
1599437351,59.79,17.56
1599437381,56.02,14.49
1599437411,62.37,14.27
1599437441,59.58,14.27
1599437471,62.52,14.27
1599437501,64.99,17.06
1599437531,63.82,18.99
1599437561,69.77,17.22
1599437591,58.5,19.08
1599437621,61.77,17.17
1599437651,57.51,17.17
1599437681,60.24,17.17
1599437711,57.01,17.17
1599437741,59.31,15.8
1599437771,62.28,16.79
1599437801,54.64,15.27
1599437831,52.99,13.91
1599437861,55.28,13.91
1599437891,55.51,13.91
1599437921,60.7,13.91
1599437951,52.48,13.91
1599437981,53.89,15.84
1599438011,55.42,17.92
1599438041,56.25,20.3
1599438071,59.23,16.57
1599438101,57.35,17.75
1599438131,55.38,16.31
1599438161,58.86,16.31
1599438191,58.86,16.31
1599438221,58.77,18.09
1599438251,55.75,17.5
1599438281,52.88,15.54
1599438311,55.21,15.5
1599438341,55.0,14.27
1599438371,53.23,16.56
1599438401,57.22,14.14
1599438431,58.42,12.59
1599438461,61.09,15.65
1599438491,60.2,14.38
1599438521,49.56,14.83
1599438551,53.48,13.84
1599438581,53.58,14.94
1599438611,54.22,14.94
1599438641,54.26,14.94
1599438671,55.31,14.94
1599438701,55.75,15.12
1599438731,54.9,13.67
1599438761,53.37,16.74
1599438791,58.81,17.27
1599438821,56.61,13.19
1599438851,60.15,15.09
1599438881,58.67,14.94
1599438911,59.89,14.35
1599438941,58.06,14.76
1599438971,54.69,13.83
1599439001,56.46,13.7
1599439031,56.66,16.82
1599439061,57.17,15.27
1599439091,56.69,14.58
1599439121,57.62,14.92
1599439151,53.37,14.92
1599439181,55.38,14.2
1599439211,52.54,16.66
1599439241,52.77,15.29
1599439271,51.43,15.72
1599439301,55.35,17.42
1599439331,55.85,15.35
1599439361,54.9,15.35
1599439391,62.07,15.35
1599439421,57.23,13.04
1599439451,54.89,13.79
1599439481,56.07,13.48
1599439511,56.5,14.88
1599439541,59.71,14.3
1599439571,53.73,16.08
1599439601,53.89,13.95
1599439631,55.39,13.95
1599439661,55.39,11.99
1599439691,65.93,13.38
1599439721,52.44,15.24
1599439751,54.31,14.2
1599439781,56.02,14.18
1599439811,54.25,14.9
1599439841,53.48,14.9
1599439871,54.99,14.9
1599439901,50.88,13.51
1599439931,55.12,10.79
1599439961,61.87,14.61
1599439991,53.72,12.86
1599440021,51.23,15.05
1599440051,53.66,15.05
1599440081,50.13,15.05
1599440111,53.99,15.05
1599440141,54.55,11.78
1599440171,52.47,13.66
1599440201,54.54,14.87
1599440231,53.91,15.81
1599440261,52.53,16.27
1599440291,53.33,14.67
1599440321,54.75,13.89
1599440351,54.99,16.7
1599440381,55.04,15.16
1599440411,53.74,15.09
1599440441,55.56,13.91
1599440471,52.23,14.34
1599440501,53.95,14.68
1599440531,55.57,15.35
1599440561,54.47,14.93
1599440591,54.04,14.93
1599440621,54.2,16.7
1599440651,54.84,16.15
1599440681,55.07,15.27
1599440711,55.84,14.81
1599440741,52.54,16.23
1599440771,54.79,15.43
1599440801,53.22,16.36
1599440831,53.71,17.02
1599440861,54.66,15.41
1599440891,53.48,15.31
1599440921,56.59,14.01
1599440951,53.34,17.56
1599440981,55.94,14.52
1599441011,54.48,14.76
1599441041,55.98,15.09
1599441071,54.48,15.62
1599441101,56.05,17.12
1599441131,54.98,15.85
1599441161,54.7,16.63
1599441191,55.39,16.29
1599441221,53.39,15.53
1599441251,54.26,14.64
1599441281,55.76,14.64
1599441311,55.76,14.64
1599441341,56.21,12.15
1599441371,53.06,11.91
1599441401,54.95,15.31
1599441431,53.77,13.93
1599441461,55.04,14.9
1599441491,55.31,13.94
1599441521,54.0,15.71
1599441551,53.72,15.71
1599441581,53.75,15.04
1599441611,53.8,14.37
1599441641,53.66,14.19
1599441671,56.38,15.01
1599441701,54.57,16.29
1599441731,54.94,14.97
1599441761,54.87,14.58
1599441791,56.38,14.58
1599441821,56.61,14.08
1599441851,55.1,14.31
1599441881,56.22,15.71
1599441911,55.48,14.74
1599441941,55.81,15.41
1599441971,55.41,15.54
1599442001,56.65,15.29
1599442031,57.1,15.29
1599442061,62.36,11.4
1599442091,53.93,12.72
1599442121,54.35,15.07
1599442151,55.67,13.24
1599442181,55.1,15.72
1599442211,54.17,14.42
1599442241,55.81,15.45
1599442271,53.94,16.67
1599442301,54.93,15.15
1599442331,54.97,16.16
1599442361,54.66,16.93
1599442391,54.95,15.9
1599442421,53.74,15.48
1599442451,55.62,14.76
1599442481,53.84,14.5
1599442511,54.89,15.03
1599442541,52.88,14.98
1599442571,55.68,14.81
1599442601,56.24,15.54
1599442631,54.78,15.76
1599442661,55.84,14.59
1599442691,56.03,16.87
1599442721,53.9,15.67
1599442751,55.03,17.2
1599442781,53.21,15.3
1599442811,54.26,14.88
1599442841,70.55,14.93
1599442871,52.42,14.84
1599442901,53.15,14.4
1599442931,56.51,15.33
1599442961,56.4,15.33
1599442991,55.49,15.33
1599443021,59.05,16.46
1599443051,57.64,12.87
1599443081,57.68,14.22
1599443111,60.12,15.62
1599443141,59.47,14.62
1599443171,63.33,15.58
1599443201,58.77,13.29
1599443231,61.28,16.69
1599443261,60.93,12.99
1599443291,62.29,13.69
1599443321,59.43,14.04
1599443351,61.13,13.9
1599443381,58.96,15.0
1599443411,62.01,15.0
1599443441,65.41,15.0
1599443471,61.15,15.0
1599443501,57.57,14.03
1599443531,59.94,14.87
1599443561,60.79,16.03
1599443591,62.33,17.18
1599443621,58.93,17.7
1599443651,63.04,15.76
1599443681,60.94,16.44
1599443711,60.64,16.17
1599443741,60.37,15.81
1599443771,59.15,16.26
1599443801,61.77,15.79
1599443831,63.42,16.89
1599443861,62.78,19.47
1599443891,62.44,17.99
1599443921,62.36,16.87
1599443951,63.39,16.87
1599443981,62.59,14.83
1599444011,66.29,16.41
1599444041,65.98,15.16
1599444071,63.57,16.89
1599444101,59.15,15.16
1599444131,60.7,15.82
1599444161,64.35,14.97
1599444191,74.52,14.97
1599444221,55.4,12.57
1599444251,54.78,16.38
1599444281,59.92,13.32
1599444311,57.31,16.65
1599444341,58.7,16.8
1599444371,62.11,16.85
1599444401,61.85,19.89
1599444431,62.64,18.16
1599444461,61.26,16.88
1599444491,62.05,17.81
1599444521,80.93,15.06
1599444551,58.35,15.43
1599444581,58.98,17.71
1599444611,56.23,18.54
1599444641,53.75,19.58
1599444671,56.33,19.58
1599444701,60.14,21.99
1599444731,62.29,17.63
1599444761,60.75,18.05
1599444791,62.13,16.14
1599444821,61.83,12.92
1599444851,58.37,14.96
1599444881,58.63,15.54
1599444911,59.38,14.84
1599444941,56.97,12.11
1599444971,56.97,11.66
1599445001,82.31,12.53
1599445031,82.31,12.57
1599445061,64.76,12.57
1599445091,58.52,12.57
1599445121,57.7,12.57
1599445151,58.64,12.57
1599445181,58.62,11.89
1599445211,56.18,13.98
1599445241,58.74,14.12
1599445271,57.34,14.01
1599445301,55.24,12.55
1599445331,65.05,14.26
1599445361,61.18,13.97
1599445391,55.9,13.97
1599445421,55.97,15.43
1599445451,54.55,13.85
1599445481,54.61,12.76
1599445511,55.36,14.17
1599445541,55.51,13.9
1599445571,54.12,15.8
1599445601,53.85,14.84
1599445631,53.97,14.84
1599445661,54.72,17.45
1599445691,53.91,14.35
1599445721,53.49,15.89
1599445751,62.07,12.12
1599445781,59.18,14.84
1599445811,53.81,15.33
1599445841,58.2,12.58
1599445871,57.1,12.58
1599445901,55.92,14.18
1599445931,58.01,15.94
1599445961,62.43,14.64
1599445991,56.23,14.46
1599446021,57.17,14.46
1599446051,59.41,15.05
1599446081,60.59,15.64
1599446111,58.17,15.64
1599446141,58.88,14.76
1599446171,57.09,14.99
1599446201,56.67,14.84
1599446231,58.05,13.24
1599446261,55.28,13.46
1599446291,57.68,12.21
1599446321,58.97,13.84
1599446351,56.59,14.96
1599446381,55.49,14.07
1599446411,57.98,14.72
1599446441,61.94,15.43
1599446471,57.57,14.98
1599446501,58.9,14.55
1599446531,57.05,14.6
1599446561,58.17,15.46
1599446591,59.11,13.82
1599446621,58.05,14.19
1599446651,58.96,15.5
1599446681,60.28,14.72
1599446711,58.55,13.05
1599446741,61.26,14.73
1599446771,60.31,15.51
1599446801,58.2,13.91
1599446831,61.4,14.3
1599446861,59.5,13.9
1599446891,63.42,12.82
1599446921,60.57,14.86
1599446951,64.12,14.45
1599446981,61.12,15.27
1599447011,61.84,14.12
1599447041,62.07,14.42
1599447071,58.23,13.9
1599447101,60.91,14.61
1599447131,59.95,13.69
1599447161,59.99,13.76
1599447191,59.93,17.2
1599447221,58.98,14.41
1599447251,57.79,17.08
1599447281,60.12,14.93
1599447311,62.67,16.17
1599447341,58.87,14.66
1599447371,60.92,13.86
1599447401,63.84,15.27
1599447431,59.48,13.02
1599447461,61.87,16.13
1599447491,62.05,16.45
1599447521,61.59,15.08
1599447551,61.18,12.61
1599447581,60.12,15.57
1599447611,66.47,15.41
1599447641,64.02,14.15
1599447671,62.83,15.75
1599447701,59.48,13.8
1599447731,61.92,14.72
1599447761,59.98,13.97
1599447791,62.36,15.27
1599447821,58.77,15.43
1599447851,61.42,15.93
1599447881,60.77,15.13
1599447911,62.11,13.19
1599447941,67.01,14.67
1599447971,65.19,14.26
1599448001,60.15,14.4
1599448031,59.27,14.76
1599448061,61.35,14.19
1599448091,58.78,13.96
1599448121,60.28,13.37
1599448151,60.55,14.01
1599448181,59.41,15.16
1599448211,61.9,16.89
1599448241,62.71,15.99
1599448271,63.19,15.03
1599448301,59.74,16.25
1599448331,64.57,14.08
1599448361,62.43,16.4
1599448391,64.08,14.8
1599448421,66.49,13.84
1599448451,61.54,14.86
1599448481,62.69,13.19
1599448511,59.21,14.58
1599448541,57.16,13.02
1599448571,57.94,16.25
1599448601,63.28,15.59
1599448631,60.53,16.38
1599448661,59.62,12.48
1599448691,60.6,17.86
1599448721,63.89,17.56
1599448751,63.51,17.56
1599448781,76.15,13.42
1599448811,67.55,13.9
1599448841,65.95,13.3
1599448871,65.29,12.21
1599448901,65.29,12.21
1599448931,71.52,12.21
1599448961,63.44,12.21
1599448991,63.44,12.21
