TimeStamp,HeartRate,BreathRate
1602612411,83.13,22.69
1602612441,83.99,20.46
1602612471,82.71,21.8
1602612501,83.24,20.0
1602612531,84.5,23.31
1602612561,81.28,23.31
1602612591,83.77,21.89
1602612621,83.55,19.95
1602612651,83.34,22.06
1602612681,81.91,19.84
1602612711,84.11,18.82
1602612741,82.43,19.63
1602612771,86.09,19.01
1602612801,81.36,19.01
1602612831,85.6,20.66
1602612861,81.23,18.99
1602612891,79.54,19.07
1602612921,81.32,18.4
1602612951,81.93,19.79
1602612981,83.04,18.38
1602613011,82.93,18.69
1602613041,76.81,18.69
1602613071,82.49,19.8
1602613101,81.1,18.92
1602613131,81.66,18.15
1602613161,83.4,18.63
1602613191,81.48,17.48
1602613221,82.53,18.26
1602613251,75.22,20.41
1602613281,80.19,20.41
1602613311,78.31,18.96
1602613341,71.1,17.2
1602613371,78.74,17.26
1602613401,76.26,16.75
1602613431,76.87,16.52
1602613461,77.65,16.52
1602613491,74.26,16.52
1602613521,76.27,16.52
1602613551,76.58,15.46
1602613581,78.44,16.58
1602613611,74.4,15.9
1602613641,76.28,15.91
1602613671,75.61,15.58
1602613701,75.97,16.08
1602613731,76.07,16.08
1602613761,76.15,16.08
1602613791,75.81,16.61
1602613821,75.3,15.62
1602613851,77.29,16.63
1602613881,76.27,15.2
1602613911,75.68,15.53
1602613941,75.36,15.74
1602613971,77.2,15.17
1602614001,77.13,15.42
1602614031,75.8,16.37
1602614061,77.13,15.96
1602614091,75.86,16.14
1602614121,76.92,16.5
1602614151,77.79,16.85
1602614181,76.99,16.7
1602614211,76.15,15.49
1602614241,76.68,16.03
1602614271,77.24,17.14
1602614301,76.85,15.87
1602614331,75.86,17.08
1602614361,78.2,18.05
1602614391,76.55,16.99
1602614421,77.75,16.97
1602614451,79.05,17.17
1602614481,76.95,16.79
1602614511,77.65,17.16
1602614541,75.97,16.99
1602614571,75.99,17.2
1602614601,77.69,15.59
1602614631,76.89,17.61
1602614661,77.11,17.63
1602614691,75.62,18.43
1602614721,76.68,18.43
1602614751,86.87,16.84
1602614781,86.81,17.48
1602614811,85.77,17.65
1602614841,82.96,18.33
1602614871,86.47,16.68
1602614901,82.85,18.87
1602614931,79.57,17.44
1602614961,81.68,19.13
1602614991,83.89,16.08
1602615021,84.85,16.57
1602615051,82.2,18.07
1602615081,81.44,18.25
1602615111,85.64,18.25
1602615141,83.6,16.54
1602615171,81.07,16.54
1602615201,78.6,17.46
1602615231,78.57,16.73
1602615261,74.08,19.35
1602615291,74.99,17.14
1602615321,79.84,17.36
1602615351,82.59,18.6
1602615381,77.96,16.41
1602615411,81.19,17.4
1602615441,83.92,17.4
1602615471,78.14,20.0
1602615501,77.45,17.81
1602615531,77.91,18.43
1602615561,80.97,18.68
1602615591,79.96,19.16
1602615621,83.51,17.63
1602615651,83.77,19.29
1602615681,77.3,19.29
1602615711,80.44,17.64
1602615741,79.88,20.08
1602615771,81.72,21.8
1602615801,80.19,21.77
1602615831,87.18,20.45
1602615861,79.46,21.22
1602615891,79.02,21.22
1602615921,82.87,21.22
1602615951,83.45,19.08
1602615981,84.03,20.33
1602616011,83.29,17.73
1602616041,82.14,19.06
1602616071,81.35,18.51
1602616101,78.65,17.38
1602616131,81.09,19.57
1602616161,80.09,18.77
1602616191,80.62,18.21
1602616221,80.26,16.76
1602616251,79.38,17.84
1602616281,80.41,17.67
1602616311,81.71,17.75
1602616341,82.04,18.7
1602616371,79.87,17.57
1602616401,80.53,17.08
1602616431,82.18,18.47
1602616461,82.01,16.7
1602616491,79.85,16.77
1602616521,82.65,16.41
1602616551,79.46,21.43
1602616581,89.71,18.36
1602616611,75.41,18.36
1602616641,80.39,18.36
1602616671,84.22,17.58
1602616701,78.92,16.16
1602616731,82.41,17.42
1602616761,82.96,16.5
1602616791,79.51,17.18
1602616821,80.78,15.83
1602616851,79.97,15.94
1602616881,80.9,15.41
1602616911,79.05,16.72
1602616941,78.84,15.74
1602616971,81.41,16.23
1602617001,79.07,16.39
1602617031,80.55,16.39
1602617061,81.76,16.01
1602617091,82.42,16.21
1602617121,83.5,16.56
1602617151,85.43,16.08
1602617181,81.96,15.67
1602617211,82.2,15.94
1602617241,84.49,15.84
1602617271,81.81,15.4
1602617301,82.55,16.03
1602617331,86.57,16.09
1602617361,83.23,16.03
1602617391,81.75,15.2
1602617421,87.1,15.96
1602617451,85.93,14.81
1602617481,87.65,15.31
1602617511,87.0,14.49
1602617541,85.36,15.09
1602617571,85.57,15.46
1602617601,83.79,16.23
1602617631,86.22,15.62
1602617661,84.18,15.25
1602617691,90.66,15.64
1602617721,85.97,14.65
1602617751,90.16,16.45
1602617781,81.68,16.03
1602617811,86.49,15.67
1602617841,85.62,15.56
1602617871,83.09,15.7
1602617901,83.15,15.92
1602617931,81.57,15.81
1602617961,83.45,15.67
1602617991,82.66,15.17
1602618021,82.52,15.62
1602618051,83.61,15.38
1602618081,84.96,15.36
1602618111,91.57,15.01
1602618141,85.55,15.03
1602618171,86.49,15.57
1602618201,85.18,15.85
1602618231,86.24,14.51
1602618261,87.65,14.93
1602618291,93.07,15.53
1602618321,88.25,15.65
1602618351,83.84,14.71
1602618381,83.22,14.34
1602618411,84.67,17.46
1602618441,84.16,15.2
1602618471,85.33,15.5
1602618501,82.94,15.74
1602618531,84.35,14.93
1602618561,84.43,14.53
1602618591,84.86,17.38
1602618621,85.23,16.57
1602618651,83.44,16.1
1602618681,85.33,15.02
1602618711,84.75,15.77
1602618741,83.91,14.76
1602618771,84.8,15.16
1602618801,85.4,15.54
1602618831,85.66,15.01
1602618861,86.21,14.79
1602618891,85.18,14.37
1602618921,87.27,14.83
1602618951,85.6,16.21
1602618981,88.05,16.1
1602619011,87.25,14.61
1602619041,87.21,13.56
1602619071,86.88,14.83
1602619101,87.44,14.71
1602619131,87.41,18.55
1602619161,87.3,15.97
1602619191,89.9,16.36
1602619221,87.98,15.89
1602619251,87.51,15.56
1602619281,88.18,14.77
1602619311,89.64,15.59
1602619341,89.01,15.21
1602619371,87.94,14.49
1602619401,88.61,15.25
1602619431,88.32,15.59
1602619461,89.06,15.58
1602619491,89.11,16.29
1602619521,89.71,15.98
1602619551,88.89,15.49
1602619581,91.05,15.72
1602619611,90.46,15.49
1602619641,90.33,15.22
1602619671,88.29,15.62
1602619701,89.93,15.6
1602619731,90.12,14.73
1602619761,90.55,15.6
1602619791,87.71,19.84
1602619821,95.74,19.32
1602619851,91.04,17.03
1602619881,92.05,19.06
1602619911,87.2,18.88
1602619941,91.97,18.88
1602619971,83.04,18.88
1602620001,87.05,18.88
1602620031,89.61,19.76
1602620061,87.27,18.86
1602620091,87.8,19.87
1602620121,88.69,19.84
1602620151,88.5,19.63
1602620181,86.32,19.89
1602620211,95.71,19.89
1602620241,91.39,19.89
1602620271,84.05,21.23
1602620301,86.8,18.96
1602620331,87.54,18.63
1602620361,89.62,17.36
1602620391,85.56,17.28
1602620421,88.7,18.18
1602620451,87.22,17.77
1602620481,88.28,18.23
1602620511,86.89,17.97
1602620541,85.93,17.94
1602620571,85.9,19.28
1602620601,85.55,17.18
1602620631,85.78,16.85
1602620661,87.31,17.28
1602620691,85.85,17.01
1602620721,86.16,17.01
1602620751,91.19,18.18
1602620781,81.42,17.81
1602620811,84.48,17.25
1602620841,84.58,16.74
1602620871,84.62,16.21
1602620901,87.27,16.85
1602620931,86.0,16.91
1602620961,84.15,16.08
1602620991,84.61,16.11
1602621021,83.98,16.08
1602621051,85.34,16.16
1602621081,86.12,16.32
1602621111,85.65,17.16
1602621141,84.34,16.64
1602621171,84.26,16.59
1602621201,83.37,16.18
1602621231,83.37,20.33
1602621261,92.48,19.34
1602621291,78.31,18.84
1602621321,81.51,15.59
1602621351,79.4,19.18
1602621381,80.35,17.62
1602621411,80.24,17.62
1602621441,82.72,17.62
1602621471,79.3,17.06
1602621501,81.26,17.83
1602621531,84.05,18.9
1602621561,83.9,17.56
1602621591,85.04,17.61
1602621621,84.25,16.37
1602621651,84.01,17.94
1602621681,84.33,19.69
1602621711,85.11,17.56
1602621741,84.8,18.63
1602621771,85.84,16.72
1602621801,80.72,16.59
1602621831,79.01,17.73
1602621861,81.94,16.41
1602621891,83.86,16.3
1602621921,81.16,16.3
1602621951,79.02,17.07
1602621981,80.74,15.38
1602622011,81.57,16.99
1602622041,83.19,16.87
1602622071,83.36,14.8
1602622101,77.86,17.16
1602622131,81.9,15.57
1602622161,81.93,17.99
1602622191,81.54,17.69
1602622221,80.89,17.54
1602622251,77.91,16.35
1602622281,77.78,16.13
1602622311,78.95,16.67
1602622341,80.44,14.18
1602622371,75.46,14.18
1602622401,82.2,14.18
1602622431,82.17,16.65
1602622461,80.66,19.13
1602622491,79.37,17.65
1602622521,73.9,14.58
1602622551,83.3,17.3
1602622581,88.24,18.73
1602622611,85.42,18.73
1602622641,85.3,18.73
1602622671,86.39,16.02
1602622701,78.49,17.24
1602622731,80.08,17.48
1602622761,79.86,17.75
1602622791,78.7,16.04
1602622821,79.31,15.47
1602622851,80.74,16.38
1602622881,79.55,16.38
1602622911,80.23,16.85
1602622941,78.21,16.59
1602622971,79.05,17.2
1602623001,77.91,17.5
1602623031,80.09,16.67
1602623061,80.34,20.11
1602623091,79.38,19.33
1602623121,81.58,16.48
1602623151,82.69,16.8
1602623181,77.1,16.48
1602623211,74.6,16.76
1602623241,78.44,17.75
1602623271,79.86,16.45
1602623301,80.79,15.91
1602623331,81.31,15.46
1602623361,80.35,27.75
1602623391,77.62,14.72
1602623421,77.72,15.58
1602623451,77.82,16.71
1602623481,78.59,18.45
1602623511,82.2,18.82
1602623541,82.63,15.46
1602623571,80.88,16.91
1602623601,79.55,16.04
1602623631,80.57,14.82
1602623661,80.94,16.5
1602623691,80.12,15.05
1602623721,79.39,16.57
1602623751,76.74,15.79
1602623781,80.18,17.18
1602623811,81.76,17.96
1602623841,76.85,16.51
1602623871,76.6,15.57
1602623901,78.73,14.99
1602623931,77.67,15.62
1602623961,77.4,16.59
1602623991,78.28,17.4
1602624021,78.88,16.57
1602624051,77.94,14.06
1602624081,78.86,16.33
1602624111,82.75,15.91
1602624141,77.03,23.58
1602624171,77.84,16.74
1602624201,78.3,15.31
1602624231,79.46,15.19
1602624261,78.51,15.4
1602624291,78.75,15.18
1602624321,75.59,17.44
1602624351,77.72,16.13
1602624381,75.76,15.86
1602624411,76.8,15.93
1602624441,83.39,14.98
1602624471,79.75,17.67
1602624501,78.79,17.5
1602624531,81.44,16.8
1602624561,77.86,15.79
1602624591,76.65,15.7
1602624621,77.02,16.44
1602624651,76.49,15.67
1602624681,77.38,14.88
1602624711,74.6,26.98
1602624741,73.01,16.34
1602624771,77.5,20.75
1602624801,78.49,17.73
1602624831,79.06,16.42
1602624861,78.38,16.25
1602624891,76.77,15.42
1602624921,78.81,16.93
1602624951,77.56,15.64
1602624981,76.35,21.01
1602625011,76.43,28.68
1602625041,76.77,15.62
1602625071,74.1,14.63
1602625101,75.33,27.5
1602625131,79.03,21.87
1602625161,73.8,17.9
1602625191,73.99,19.72
1602625221,83.74,18.77
1602625251,77.75,18.77
1602625281,79.01,18.77
1602625311,84.79,21.61
1602625341,78.62,17.42
1602625371,79.0,17.79
1602625401,81.84,18.42
1602625431,76.39,17.81
1602625461,82.08,16.85
1602625491,78.64,16.85
1602625521,68.49,16.85
1602625551,73.04,20.86
1602625581,73.92,19.34
1602625611,78.06,17.66
1602625641,76.17,16.73
1602625671,75.02,16.8
1602625701,75.02,15.94
1602625731,74.89,17.01
1602625761,75.93,17.01
1602625791,77.59,19.94
1602625821,75.37,16.51
1602625851,76.7,17.34
1602625881,77.01,17.65
1602625911,74.77,17.18
1602625941,74.42,17.65
1602625971,76.94,16.9
1602626001,74.63,18.13
1602626031,76.9,18.73
1602626061,73.7,16.57
1602626091,70.53,20.09
1602626121,74.44,18.59
1602626151,68.77,18.88
1602626181,75.98,18.34
1602626211,75.8,18.34
1602626241,71.59,18.34
1602626271,77.02,16.91
1602626301,73.68,17.16
1602626331,74.12,15.77
1602626361,73.16,15.74
1602626391,74.53,15.95
1602626421,76.2,18.84
1602626451,74.12,17.51
1602626481,73.08,17.86
1602626511,75.02,18.4
1602626541,74.76,17.32
1602626571,78.85,17.62
1602626601,73.56,16.22
1602626631,75.29,16.38
1602626661,75.74,15.87
1602626691,75.13,15.69
1602626721,74.75,16.08
1602626751,73.54,15.74
1602626781,76.09,16.38
1602626811,72.19,15.46
1602626841,74.9,15.95
1602626871,73.81,15.46
1602626901,74.62,16.13
1602626931,73.42,15.21
1602626961,73.26,14.51
1602626991,74.53,15.44
1602627021,71.56,14.65
1602627051,73.87,18.32
1602627081,74.34,17.65
1602627111,72.05,15.04
1602627141,72.55,15.34
1602627171,78.94,16.71
1602627201,71.8,16.3
1602627231,72.59,15.25
1602627261,73.8,14.94
1602627291,73.29,15.75
1602627321,72.22,15.69
1602627351,72.81,14.83
1602627381,72.23,15.07
1602627411,73.45,15.3
1602627441,73.16,15.22
1602627471,75.95,15.48
1602627501,74.75,14.66
1602627531,73.52,14.61
1602627561,71.58,14.3
1602627591,72.48,14.41
1602627621,69.7,17.91
1602627651,72.86,17.67
1602627681,71.5,17.36
1602627711,75.64,18.46
1602627741,71.99,16.84
1602627771,72.33,17.36
1602627801,73.47,16.27
1602627831,74.05,16.52
1602627861,71.4,15.74
1602627891,73.72,16.23
1602627921,72.4,15.85
1602627951,74.18,16.05
1602627981,71.4,15.61
1602628011,71.58,15.91
1602628041,74.13,16.15
1602628071,73.5,17.28
1602628101,72.46,15.15
1602628131,73.77,16.63
1602628161,72.38,17.71
1602628191,71.87,15.82
1602628221,76.86,16.51
1602628251,72.89,16.43
1602628281,73.83,15.47
1602628311,72.68,16.83
1602628341,74.67,16.36
1602628371,72.15,17.29
1602628401,74.93,17.3
1602628431,75.85,18.16
1602628461,77.62,19.37
1602628491,73.3,19.63
1602628521,67.65,18.88
1602628551,70.02,17.35
1602628581,74.19,16.41
1602628611,67.89,16.16
1602628641,72.33,16.16
1602628671,67.64,15.81
1602628701,64.02,14.99
1602628731,67.7,14.06
1602628761,68.38,12.11
1602628791,69.54,12.11
1602628821,73.32,12.11
1602628851,74.79,12.11
1602628881,71.59,12.11
1602628911,70.46,12.45
1602628941,74.81,12.4
1602628971,74.52,11.36
1602629001,73.48,12.05
1602629031,73.55,11.59
1602629061,77.07,13.65
1602629091,72.35,11.65
1602629121,74.55,11.48
1602629151,73.62,11.91
1602629181,75.36,11.42
1602629211,76.62,12.45
1602629241,74.09,11.04
1602629271,75.98,12.24
1602629301,74.64,11.91
1602629331,74.9,11.82
1602629361,75.81,12.16
1602629391,76.14,14.89
1602629421,80.64,11.97
1602629451,77.24,11.63
1602629481,78.93,12.7
1602629511,75.43,11.66
1602629541,77.14,12.07
1602629571,76.64,11.64
1602629601,76.76,12.77
1602629631,77.29,11.87
1602629661,73.22,11.36
1602629691,76.13,12.29
1602629721,75.26,11.95
1602629751,75.2,11.76
1602629781,73.33,14.29
1602629811,78.51,13.72
1602629841,74.78,13.72
1602629871,76.06,11.74
1602629901,77.37,11.84
1602629931,78.11,14.01
1602629961,82.36,14.85
1602629991,76.58,15.14
1602630021,79.18,13.95
1602630051,80.89,14.19
1602630081,84.33,14.19
1602630111,81.39,14.56
1602630141,80.67,16.19
1602630171,82.94,13.62
1602630201,81.65,14.53
1602630231,80.28,15.24
1602630261,80.98,15.76
1602630291,81.2,16.11
1602630321,82.59,14.87
1602630351,89.29,15.24
1602630381,84.42,15.52
1602630411,80.99,15.31
1602630441,80.89,15.03
1602630471,80.99,13.23
1602630501,82.18,11.44
1602630531,81.4,15.37
1602630561,82.53,13.48
1602630591,76.03,14.12
1602630621,78.85,13.58
1602630651,78.26,13.92
1602630681,78.18,14.05
1602630711,76.64,15.68
1602630741,76.93,16.02
1602630771,76.18,12.62
1602630801,78.72,12.91
1602630831,78.35,17.77
1602630861,78.35,15.51
1602630891,67.5,16.21
1602630921,69.61,15.65
1602630951,70.53,14.9
1602630981,69.98,15.03
1602631011,71.26,15.03
1602631041,70.41,15.03
1602631071,75.76,14.22
1602631101,74.66,14.67
1602631131,74.6,15.81
1602631161,67.31,13.85
1602631191,70.41,14.23
1602631221,70.83,15.17
1602631251,71.03,14.93
1602631281,70.43,14.85
1602631311,73.58,14.78
1602631341,70.39,15.21
1602631371,70.99,14.29
1602631401,70.73,13.84
1602631431,74.21,14.38
1602631461,68.52,13.24
1602631491,72.46,14.6
1602631521,69.0,14.27
1602631551,67.21,13.72
1602631581,74.19,12.92
1602631611,71.93,12.07
1602631641,62.15,12.94
1602631671,69.59,12.82
1602631701,67.24,12.82
1602631731,68.1,12.82
1602631761,72.36,12.82
1602631791,69.78,11.81
1602631821,77.21,13.15
1602631851,73.04,12.03
1602631881,73.4,12.71
1602631911,74.64,12.75
1602631941,73.5,12.74
1602631971,71.54,12.43
1602632001,72.17,11.55
1602632031,67.98,11.53
1602632061,72.01,11.8
1602632091,73.66,12.42
1602632121,66.21,11.52
1602632151,72.8,12.73
1602632181,69.47,12.43
1602632211,69.62,11.5
1602632241,71.3,14.84
1602632271,69.0,11.82
1602632301,77.15,12.42
1602632331,74.23,11.72
1602632361,76.24,12.63
1602632391,76.0,14.79
1602632421,75.28,11.7
1602632451,75.18,14.53
1602632481,71.58,12.21
1602632511,75.95,12.91
1602632541,73.17,14.23
1602632571,67.88,15.41
1602632601,68.67,15.38
1602632631,72.21,12.63
1602632661,68.15,13.58
1602632691,73.07,12.36
1602632721,68.99,12.36
1602632751,68.02,15.13
1602632781,70.09,13.6
1602632811,71.33,14.69
1602632841,70.95,14.04
1602632871,68.5,12.96
1602632901,70.15,12.74
1602632931,68.28,12.24
1602632961,72.52,13.11
1602632991,67.6,11.94
1602633021,71.87,12.63
1602633051,70.91,14.49
1602633081,67.69,11.07
1602633111,71.79,16.5
1602633141,66.7,16.84
1602633171,65.75,16.43
1602633201,64.03,16.43
1602633231,69.83,14.54
1602633261,69.23,17.99
1602633291,68.02,14.75
1602633321,69.59,17.32
1602633351,66.52,21.58
1602633381,65.97,15.39
1602633411,65.91,15.39
1602633441,67.5,15.39
1602633471,65.04,13.3
1602633501,68.36,14.08
1602633531,61.7,13.27
1602633561,68.65,15.67
1602633591,67.78,15.28
1602633621,68.35,13.92
1602633651,67.95,15.89
1602633681,65.7,14.94
1602633711,68.25,16.87
1602633741,69.99,15.79
1602633771,69.14,13.9
1602633801,69.35,14.44
1602633831,73.93,16.87
1602633861,63.85,16.33
1602633891,68.63,17.81
1602633921,69.75,17.81
1602633951,70.6,17.69
1602633981,68.12,17.75
1602634011,63.56,16.91
1602634041,67.29,14.78
1602634071,69.11,17.07
1602634101,68.73,18.81
1602634131,69.08,17.26
1602634161,68.34,16.43
1602634191,68.42,15.25
1602634221,67.4,16.8
1602634251,71.35,16.65
1602634281,71.31,14.91
1602634311,69.82,15.86
1602634341,71.09,16.18
1602634371,68.71,12.58
1602634401,71.15,15.6
1602634431,70.54,16.83
1602634461,69.47,16.87
1602634491,72.79,16.2
1602634521,74.69,16.28
1602634551,79.65,17.58
1602634581,67.39,15.08
1602634611,66.92,12.99
1602634641,64.75,12.99
1602634671,68.36,16.99
1602634701,70.36,16.48
1602634731,72.12,16.14
1602634761,69.5,16.69
1602634791,63.62,15.86
1602634821,61.52,15.45
1602634851,66.67,15.45
1602634881,67.26,15.45
1602634911,68.48,14.28
1602634941,67.66,16.28
1602634971,67.35,14.98
1602635001,66.76,21.25
1602635031,65.6,17.9
1602635061,71.43,15.2
1602635091,70.13,14.13
1602635121,66.33,14.13
1602635151,68.8,14.35
1602635181,71.22,17.79
1602635211,69.01,16.34
1602635241,71.27,16.03
1602635271,67.4,16.08
1602635301,66.8,16.16
1602635331,67.61,16.36
1602635361,67.33,16.36
1602635391,67.4,15.91
1602635421,71.48,16.95
1602635451,65.41,17.13
1602635481,66.6,20.69
1602635511,67.16,15.51
1602635541,71.37,13.71
1602635571,69.77,19.11
1602635601,69.91,19.11
1602635631,69.42,15.62
1602635661,69.44,13.27
1602635691,71.88,15.79
1602635721,70.23,17.46
1602635751,68.21,15.74
1602635781,70.83,15.46
1602635811,71.62,14.11
1602635841,71.85,15.7
1602635871,67.72,15.85
1602635901,68.88,14.74
1602635931,68.71,18.88
1602635961,59.1,17.54
1602635991,63.82,17.41
1602636021,64.22,17.41
1602636051,60.13,17.41
1602636081,62.79,17.41
1602636111,62.79,16.26
1602636141,63.28,16.18
1602636171,65.18,19.82
1602636201,65.36,16.09
1602636231,67.3,15.98
1602636261,64.7,13.66
1602636291,62.99,12.71
1602636321,63.35,12.71
1602636351,64.59,11.94
1602636381,61.2,15.87
1602636411,65.91,13.48
1602636441,64.41,16.09
1602636471,62.03,17.36
1602636501,68.03,14.03
1602636531,65.26,15.09
1602636561,64.69,15.09
1602636591,64.45,14.69
1602636621,64.83,17.31
1602636651,65.78,12.37
1602636681,67.14,14.46
1602636711,62.76,12.68
1602636741,65.56,14.1
1602636771,64.14,18.01
1602636801,67.02,14.4
1602636831,63.45,12.64
1602636861,67.26,13.51
1602636891,66.99,13.79
1602636921,64.34,14.76
1602636951,69.37,14.5
1602636981,67.45,14.66
1602637011,65.07,14.84
1602637041,67.21,14.46
1602637071,68.14,14.3
1602637101,68.06,14.37
1602637131,65.82,11.36
1602637161,67.29,13.17
1602637191,67.99,13.18
1602637221,67.99,17.25
1602637251,67.99,17.25
1602637281,60.66,17.25
